CHARGE_PARAMS,Charge_Intensity_Percent,Charge_Current_Threshold_mA
CHARGE_PARAMS,100,20
DISCHARGE_PARAMS,Discharge_Current_mA,Voltage_Threshold_V
DISCHARGE_PARAMS,250,2.50
MONITOR_PARAMS,Derivative_Threshold_V_per_s,Min_Runtime_min,Max_Runtime_min,Derivative_Avg_Count
MONITOR_PARAMS,0.000100,20,60,10
NUM_CYCLES,Number_of_Cycles
NUM_CYCLES,5
RECORDING_INTERVAL,Interval_seconds
RECORDING_INTERVAL,10
DATETIME,STATUS,VOLTAGE_V,CURRENT_A,COULOMB_COUNT_C
2025-08-31 19:11:56.09,C,4.022371,0.562294,2.606371
2025-08-31 19:12:06.09,C,4.060682,0.561874,6.982100
2025-08-31 19:12:16.09,C,4.100777,0.561506,11.379633
2025-08-31 19:12:26.09,C,4.135965,0.575955,15.854940
2025-08-31 19:12:36.09,C,4.138587,0.527143,20.137077
2025-08-31 19:12:46.09,C,4.141931,0.492728,24.112087
2025-08-31 19:12:56.09,C,4.144273,0.461308,27.823727
2025-08-31 19:13:06.09,C,4.146170,0.438399,31.327284
2025-08-31 19:13:16.09,C,4.147564,0.420588,34.683403
2025-08-31 19:13:26.09,C,4.150074,0.409606,37.917675
2025-08-31 19:13:36.09,C,4.150185,0.394790,41.059704
2025-08-31 19:13:46.09,C,4.148791,0.385700,44.102287
2025-08-31 19:13:56.09,C,4.150464,0.374403,47.069435
2025-08-31 19:14:06.09,C,4.152025,0.365734,49.945297
2025-08-31 19:14:16.09,C,4.152471,0.359009,52.768803
2025-08-31 19:14:26.09,C,4.154367,0.355278,55.556515
2025-08-31 19:14:36.09,C,4.153921,0.347922,58.296417
2025-08-31 19:14:46.09,C,4.154423,0.342248,60.986408
2025-08-31 19:14:56.09,C,4.155818,0.339305,63.643337
2025-08-31 19:15:06.09,C,4.156041,0.334261,66.269745
2025-08-31 19:15:16.09,C,4.154702,0.330058,68.859207
2025-08-31 19:15:26.09,C,4.156543,0.326748,71.422165
2025-08-31 19:15:36.09,C,4.157547,0.321861,73.954933
2025-08-31 19:15:46.09,C,4.156932,0.316975,76.446732
2025-08-31 19:15:56.09,C,4.157937,0.313927,78.908073
2025-08-31 19:16:06.09,C,4.158271,0.311300,81.345985
2025-08-31 19:16:16.09,C,4.158327,0.307832,83.758736
2025-08-31 19:16:26.09,C,4.157659,0.303892,86.144302
2025-08-31 19:16:36.09,C,4.158495,0.300687,88.505241
2025-08-31 19:16:46.09,C,4.158494,0.297061,90.841522
2025-08-31 19:16:56.09,C,4.158661,0.293699,93.145897
2025-08-31 19:17:06.09,C,4.158383,0.290336,95.419395
2025-08-31 19:17:16.09,C,4.159442,0.288182,97.675056
2025-08-31 19:17:26.09,C,4.159609,0.285607,99.911827
2025-08-31 19:17:36.09,C,4.159442,0.283348,102.130959
2025-08-31 19:17:46.09,C,4.158661,0.279670,104.325348
2025-08-31 19:17:56.09,C,4.159554,0.274836,106.490196
2025-08-31 19:18:06.09,C,4.159498,0.270843,108.617065
2025-08-31 19:18:16.09,C,4.160223,0.268478,110.722534
2025-08-31 19:18:26.09,C,4.159387,0.265063,112.803894
2025-08-31 19:18:36.09,C,4.159219,0.262962,114.861710
2025-08-31 19:18:46.09,C,4.160446,0.261385,116.907127
2025-08-31 19:18:56.09,C,4.159442,0.259231,118.938461
2025-08-31 19:19:06.09,C,4.160668,0.257707,120.954109
2025-08-31 19:19:16.09,C,4.161282,0.256184,122.957573
2025-08-31 19:19:26.09,C,4.161338,0.254870,124.950066
2025-08-31 19:19:36.09,C,4.161505,0.252085,126.927704
2025-08-31 19:19:46.09,C,4.161058,0.248250,128.877823
2025-08-31 19:19:56.09,C,4.161505,0.246831,130.811584
2025-08-31 19:20:06.09,C,4.161227,0.243468,132.720154
2025-08-31 19:20:16.09,C,4.161338,0.241945,134.614426
2025-08-31 19:20:26.09,C,4.160836,0.240001,136.495163
2025-08-31 19:20:36.09,C,4.161338,0.238687,138.364807
2025-08-31 19:20:46.09,C,4.161004,0.237163,140.216431
2025-08-31 19:20:56.09,C,4.160891,0.234431,142.052780
2025-08-31 19:21:06.09,C,4.160724,0.233223,143.876724
2025-08-31 19:21:16.09,C,4.160780,0.230963,145.685410
2025-08-31 19:21:26.09,C,4.161170,0.230228,147.483154
2025-08-31 19:21:36.09,C,4.161338,0.229492,149.273285
2025-08-31 19:21:46.09,C,4.161394,0.226287,151.054626
2025-08-31 19:21:56.09,C,4.160780,0.225341,152.819946
2025-08-31 19:22:06.09,C,4.162175,0.221926,154.566238
2025-08-31 19:22:16.09,C,4.161896,0.220297,156.291595
2025-08-31 19:22:26.09,C,4.161337,0.217302,157.993347
2025-08-31 19:22:36.09,C,4.161785,0.216514,159.686050
2025-08-31 19:22:46.09,C,4.161840,0.215201,161.368835
2025-08-31 19:22:56.09,C,4.162063,0.213940,163.045242
2025-08-31 19:23:06.09,C,4.161896,0.212731,164.709641
2025-08-31 19:23:16.09,C,4.162789,0.212416,166.368820
2025-08-31 19:23:26.09,C,4.163011,0.211050,168.019882
2025-08-31 19:23:36.09,C,4.163290,0.210367,169.661316
2025-08-31 19:23:46.09,C,4.163067,0.208423,171.293381
2025-08-31 19:23:56.09,C,4.163291,0.207687,172.916275
2025-08-31 19:24:06.09,C,4.162063,0.205375,174.527374
2025-08-31 19:24:16.09,C,4.162007,0.203694,176.126511
2025-08-31 19:24:26.09,C,4.162398,0.202801,177.714142
2025-08-31 19:24:36.09,C,4.162119,0.201067,179.289230
2025-08-31 19:24:46.09,C,4.162732,0.199543,180.856689
2025-08-31 19:24:56.09,C,4.163067,0.198597,182.416016
2025-08-31 19:25:06.09,C,4.163401,0.199070,183.972305
2025-08-31 19:25:16.09,C,4.163513,0.196864,185.515442
2025-08-31 19:25:26.09,C,4.162844,0.195340,187.044342
2025-08-31 19:25:36.09,C,4.163178,0.194552,188.565552
2025-08-31 19:25:46.09,C,4.162453,0.192135,190.074585
2025-08-31 19:25:56.09,C,4.162844,0.192818,191.574020
2025-08-31 19:26:06.09,C,4.163123,0.190086,193.068909
2025-08-31 19:26:16.09,C,4.164517,0.189508,194.551544
2025-08-31 19:26:26.09,C,4.164183,0.187721,196.025635
2025-08-31 19:26:36.09,C,4.164461,0.186460,197.486603
2025-08-31 19:26:46.09,C,4.165131,0.185987,198.939850
2025-08-31 19:26:56.09,C,4.164907,0.184043,200.385773
2025-08-31 19:27:06.09,C,4.163904,0.183308,201.818527
2025-08-31 19:27:16.09,C,4.162956,0.180418,203.240509
2025-08-31 19:27:26.09,C,4.163011,0.178842,204.646912
2025-08-31 19:27:36.09,C,4.163680,0.178211,206.038025
2025-08-31 19:27:46.09,C,4.163178,0.175952,207.419632
2025-08-31 19:27:56.09,C,4.163625,0.175794,208.786804
2025-08-31 19:28:06.09,C,4.163290,0.166704,210.125031
2025-08-31 19:28:16.09,C,4.163347,0.165864,211.430710
2025-08-31 19:28:26.09,C,4.163179,0.165023,212.721588
2025-08-31 19:28:36.09,C,4.163848,0.164497,214.002365
2025-08-31 19:28:46.09,C,4.163736,0.162764,215.276291
2025-08-31 19:28:56.09,C,4.164462,0.161975,216.541931
2025-08-31 19:29:06.09,C,4.164573,0.162238,217.804184
2025-08-31 19:29:16.09,C,4.163848,0.162081,219.062790
2025-08-31 19:29:26.09,C,4.164294,0.159926,220.310089
2025-08-31 19:29:36.09,C,4.164796,0.159191,221.554138
2025-08-31 19:29:46.09,C,4.164294,0.158403,222.791748
2025-08-31 19:29:56.09,C,4.164071,0.157930,224.021118
2025-08-31 19:30:06.09,C,4.165185,0.157404,225.249435
2025-08-31 19:30:16.09,C,4.165410,0.156721,226.474655
2025-08-31 19:30:26.09,C,4.164963,0.154619,227.690857
2025-08-31 19:30:36.09,C,4.165353,0.154094,228.900101
2025-08-31 19:30:46.09,C,4.165298,0.153884,230.102768
2025-08-31 19:30:56.09,C,4.164684,0.153096,231.299362
2025-08-31 19:31:06.09,C,4.165633,0.151940,232.490875
2025-08-31 19:31:16.09,C,4.165576,0.152045,233.675568
2025-08-31 19:31:26.09,C,4.165186,0.149365,234.848221
2025-08-31 19:31:36.09,C,4.164741,0.148157,236.012314
2025-08-31 19:31:46.09,C,4.165688,0.147894,237.166504
2025-08-31 19:31:56.09,C,4.164294,0.144952,238.302689
2025-08-31 19:32:06.09,C,4.165130,0.143113,239.428513
2025-08-31 19:32:16.09,C,4.165019,0.143638,240.540924
2025-08-31 19:32:26.09,C,4.164405,0.141274,241.650269
2025-08-31 19:32:36.09,C,4.164963,0.140906,242.749710
2025-08-31 19:32:46.09,C,4.164462,0.140538,243.845810
2025-08-31 19:32:56.09,C,4.164239,0.138857,244.935303
2025-08-31 19:33:06.09,C,4.164517,0.138542,246.015701
2025-08-31 19:33:16.09,C,4.164238,0.136703,247.087006
2025-08-31 19:33:26.09,C,4.164183,0.136913,248.152359
2025-08-31 19:33:36.09,C,4.163904,0.135179,249.209412
2025-08-31 19:33:46.09,C,4.163793,0.134496,250.262405
2025-08-31 19:33:56.09,C,4.164071,0.133708,251.308914
2025-08-31 19:34:06.09,C,4.164237,0.133708,252.354721
2025-08-31 19:34:16.09,C,4.164127,0.132657,253.393280
2025-08-31 19:34:26.09,C,4.164406,0.132447,254.428696
2025-08-31 19:34:36.09,C,4.165743,0.132132,255.460480
2025-08-31 19:34:46.09,C,4.165130,0.132132,256.488678
2025-08-31 19:34:56.09,C,4.165242,0.131291,257.513458
2025-08-31 19:35:06.09,C,4.165242,0.130976,258.534485
2025-08-31 19:35:16.09,C,4.165410,0.129977,259.551025
2025-08-31 19:35:26.09,C,4.165688,0.129715,260.560822
2025-08-31 19:35:36.09,C,4.165744,0.128454,261.564514
2025-08-31 19:35:46.09,C,4.164796,0.127035,262.564240
2025-08-31 19:35:56.09,C,4.164963,0.126615,263.556152
2025-08-31 19:36:06.09,C,4.165911,0.126825,264.545471
2025-08-31 19:36:16.09,C,4.165799,0.125354,265.529449
2025-08-31 19:36:26.09,C,4.166858,0.125932,266.509033
2025-08-31 19:36:36.09,C,4.166859,0.125511,267.488098
2025-08-31 19:36:46.09,C,4.166858,0.123882,268.458282
2025-08-31 19:36:56.09,C,4.166245,0.121938,269.416443
2025-08-31 19:37:06.09,C,4.167026,0.122201,270.360565
2025-08-31 19:37:16.09,C,4.166245,0.120520,271.306732
2025-08-31 19:37:26.09,C,4.166691,0.119574,272.247589
2025-08-31 19:37:36.09,C,4.166357,0.118628,273.172668
2025-08-31 19:37:46.09,C,4.165632,0.115948,274.086182
2025-08-31 19:37:56.09,C,4.166523,0.115843,274.989838
2025-08-31 19:38:06.09,C,4.165744,0.115265,275.889374
2025-08-31 19:38:16.09,C,4.166189,0.114530,276.784637
2025-08-31 19:38:26.09,C,4.167249,0.113742,277.677429
2025-08-31 19:38:36.09,C,4.166970,0.114425,278.567322
2025-08-31 19:38:46.09,C,4.167249,0.113689,279.456268
2025-08-31 19:38:56.09,C,4.167138,0.113216,280.339783
2025-08-31 19:39:06.09,C,4.166803,0.112691,281.216064
2025-08-31 19:39:16.09,C,4.167193,0.110852,282.085602
2025-08-31 19:39:26.09,C,4.165911,0.109696,282.947174
2025-08-31 19:39:36.09,C,4.164517,0.108960,283.800598
2025-08-31 19:39:46.09,C,4.164685,0.107121,284.646088
2025-08-31 19:39:56.09,C,4.165967,0.107804,285.484924
2025-08-31 19:40:06.09,C,4.166133,0.107752,286.324188
2025-08-31 19:40:16.09,C,4.167026,0.107016,287.160156
2025-08-31 19:40:26.09,C,4.166691,0.106806,287.996765
2025-08-31 19:40:36.09,C,4.166357,0.106176,288.828705
2025-08-31 19:40:46.09,C,4.166413,0.105282,289.652924
2025-08-31 19:40:56.09,C,4.165576,0.104652,290.473755
2025-08-31 19:41:06.09,C,4.166022,0.104389,291.290680
2025-08-31 19:41:16.09,C,4.166580,0.104599,292.106598
2025-08-31 19:41:26.09,C,4.166189,0.103023,292.914459
2025-08-31 19:41:36.09,C,4.165743,0.102235,293.713501
2025-08-31 19:41:46.09,C,4.166190,0.101289,294.510193
2025-08-31 19:41:56.09,C,4.165688,0.100764,295.300232
2025-08-31 19:42:06.09,C,4.165186,0.099503,296.078613
2025-08-31 19:42:16.09,C,4.164963,0.097979,296.849701
2025-08-31 19:42:26.09,C,4.165688,0.099555,297.618683
2025-08-31 19:42:36.09,C,4.165019,0.097559,298.383423
2025-08-31 19:42:46.09,C,4.165410,0.096771,299.144897
2025-08-31 19:42:56.09,C,4.165576,0.095457,299.894470
2025-08-31 19:43:06.09,C,4.166468,0.097454,300.645996
2025-08-31 19:43:16.09,C,4.166691,0.095825,301.395416
2025-08-31 19:43:26.09,C,4.166914,0.095405,302.141754
2025-08-31 19:43:36.09,C,4.166692,0.094827,302.877045
2025-08-31 19:43:46.09,C,4.165966,0.091832,303.611664
2025-08-31 19:43:56.09,C,4.165744,0.091306,304.324738
2025-08-31 19:44:06.09,C,4.165911,0.091149,305.035400
2025-08-31 19:44:16.09,C,4.167751,0.091937,305.751862
2025-08-31 19:44:26.09,C,4.167639,0.091937,306.466827
2025-08-31 19:44:36.09,C,4.167750,0.090676,307.177399
2025-08-31 19:44:46.09,C,4.166859,0.089467,307.881989
2025-08-31 19:44:56.09,C,4.167974,0.089993,308.582825
2025-08-31 19:45:06.09,C,4.167082,0.089940,309.281372
2025-08-31 19:45:16.09,C,4.167751,0.088679,309.975433
2025-08-31 19:45:26.09,C,4.168085,0.088732,310.666321
2025-08-31 19:45:36.09,C,4.169090,0.088679,311.358215
2025-08-31 19:45:46.09,C,4.167974,0.087891,312.045593
2025-08-31 19:45:56.09,C,4.167471,0.087628,312.733185
2025-08-31 19:46:06.09,C,4.168532,0.088049,313.416046
2025-08-31 19:46:16.09,C,4.168030,0.086682,314.099335
2025-08-31 19:46:26.09,C,4.168588,0.086052,314.773102
2025-08-31 19:46:36.09,C,4.167082,0.085842,315.444580
2025-08-31 19:46:46.09,C,4.168699,0.085947,316.115143
2025-08-31 19:46:56.09,C,4.167807,0.085106,316.781281
2025-08-31 19:47:06.09,C,4.167975,0.084423,317.443573
2025-08-31 19:47:16.09,C,4.167417,0.084266,318.099487
2025-08-31 19:47:26.09,C,4.167138,0.082742,318.751251
2025-08-31 19:47:36.09,C,4.167360,0.082321,319.394470
2025-08-31 19:47:46.09,C,4.167584,0.082584,320.034485
2025-08-31 19:47:56.09,C,4.167862,0.082269,320.674683
2025-08-31 19:48:06.09,C,4.167583,0.080903,321.312500
2025-08-31 19:48:16.09,C,4.167974,0.081691,321.946075
2025-08-31 19:48:26.09,C,4.167472,0.081586,322.578918
2025-08-31 19:48:36.09,C,4.167807,0.080325,323.209290
2025-08-31 19:48:46.09,C,4.168477,0.080588,323.838043
2025-08-31 19:48:56.09,C,4.167919,0.079432,324.464478
2025-08-31 19:49:06.09,C,4.167863,0.079589,325.088104
2025-08-31 19:49:16.09,C,4.168365,0.080115,325.709045
2025-08-31 19:49:26.09,C,4.168310,0.079274,326.325836
2025-08-31 19:49:36.09,C,4.168309,0.077593,326.940277
2025-08-31 19:49:46.09,C,4.168699,0.077908,327.549042
2025-08-31 19:49:56.09,C,4.168421,0.077172,328.155304
2025-08-31 19:50:06.09,C,4.168811,0.075596,328.751709
2025-08-31 19:50:16.09,C,4.169424,0.075859,329.355194
2025-08-31 19:50:26.09,C,4.170038,0.075911,329.947968
2025-08-31 19:50:36.09,C,4.168867,0.074598,330.539673
2025-08-31 19:50:46.09,C,4.169927,0.074808,331.120850
2025-08-31 19:50:56.09,C,4.168309,0.072917,331.694794
2025-08-31 19:51:06.09,C,4.169313,0.073967,332.269348
2025-08-31 19:51:16.09,C,4.168755,0.071918,332.830383
2025-08-31 19:51:26.09,C,4.169871,0.072286,333.392365
2025-08-31 19:51:36.09,C,4.169814,0.071550,333.947327
2025-08-31 19:51:46.09,C,4.169815,0.069501,334.495667
2025-08-31 19:51:56.09,C,4.169647,0.069134,335.043030
2025-08-31 19:52:06.09,C,4.169648,0.068450,335.582092
2025-08-31 19:52:16.09,C,4.169145,0.067715,336.111237
2025-08-31 19:52:26.09,C,4.169313,0.068293,336.638153
2025-08-31 19:52:36.09,C,4.169146,0.067189,337.163452
2025-08-31 19:52:46.09,C,4.168477,0.066296,337.682373
2025-08-31 19:52:56.09,C,4.171097,0.068345,338.206421
2025-08-31 19:53:06.09,C,4.171488,0.067557,338.735657
2025-08-31 19:53:16.09,C,4.171823,0.068135,339.261414
2025-08-31 19:53:26.09,C,4.171264,0.067662,339.789429
2025-08-31 19:53:36.09,C,4.170986,0.066612,340.313660
2025-08-31 19:53:46.09,C,4.171488,0.065666,340.829285
2025-08-31 19:53:56.09,C,4.170986,0.064983,341.346893
2025-08-31 19:54:06.09,C,4.170149,0.065351,341.856628
2025-08-31 19:54:16.09,C,4.171041,0.065088,342.364777
2025-08-31 19:54:26.09,C,4.170540,0.064457,342.872131
2025-08-31 19:54:36.09,C,4.170205,0.064930,343.373444
2025-08-31 19:54:46.09,C,4.169982,0.064089,343.876587
2025-08-31 19:54:56.09,C,4.170874,0.063564,344.374359
2025-08-31 19:55:06.09,C,4.171488,0.063932,344.869415
2025-08-31 19:55:16.09,C,4.170707,0.063774,345.366119
2025-08-31 19:55:26.09,C,4.171097,0.062881,345.860840
2025-08-31 19:55:36.09,C,4.172770,0.063984,346.357544
2025-08-31 19:55:46.09,C,4.171766,0.062776,346.852020
2025-08-31 19:55:56.09,C,4.171877,0.062776,347.341980
2025-08-31 19:56:06.09,C,4.172324,0.063406,347.832275
2025-08-31 19:56:16.09,C,4.172770,0.062986,348.322693
2025-08-31 19:56:26.09,C,4.172491,0.062303,348.809906
2025-08-31 19:56:36.09,C,4.172658,0.062408,349.294769
2025-08-31 19:56:46.09,C,4.171432,0.061935,349.774384
2025-08-31 19:56:56.09,C,4.172044,0.061673,350.254913
2025-08-31 19:57:06.09,C,4.171766,0.060884,350.735474
2025-08-31 19:57:16.09,C,4.172602,0.060622,351.207428
2025-08-31 19:57:26.09,C,4.171544,0.060779,351.683228
2025-08-31 19:57:36.09,C,4.171488,0.060622,352.154907
2025-08-31 19:57:46.09,C,4.172268,0.059413,352.621307
2025-08-31 19:57:56.09,C,4.171766,0.059571,353.089905
2025-08-31 19:58:06.09,C,4.172547,0.059781,353.555542
2025-08-31 19:58:16.09,C,4.171599,0.058940,354.018250
2025-08-31 19:58:26.09,C,4.173271,0.059886,354.481598
2025-08-31 19:58:36.09,C,4.172491,0.059203,354.947510
2025-08-31 19:58:46.09,C,4.171598,0.058940,355.408844
2025-08-31 19:58:56.09,C,4.172602,0.059361,355.868530
2025-08-31 19:59:06.09,C,4.172602,0.058730,356.327789
2025-08-31 19:59:16.09,C,4.173326,0.058783,356.785889
2025-08-31 19:59:26.09,C,4.172881,0.058047,357.243500
2025-08-31 19:59:36.09,C,4.173383,0.058099,357.695343
2025-08-31 19:59:46.09,C,4.172881,0.057679,358.146149
2025-08-31 19:59:56.09,C,4.172993,0.058152,358.595917
2025-08-31 20:00:06.09,C,4.173216,0.056838,359.046417
2025-08-31 20:00:16.09,C,4.172936,0.057101,359.489807
2025-08-31 20:00:26.09,C,4.172993,0.057259,359.935242
2025-08-31 20:00:36.09,C,4.172714,0.056944,360.378662
2025-08-31 20:00:46.09,C,4.173884,0.056208,360.819672
2025-08-31 20:00:56.09,C,4.172658,0.056366,361.256744
2025-08-31 20:01:06.09,C,4.173829,0.056208,361.694061
2025-08-31 20:01:16.09,C,4.171599,0.055472,362.130402
2025-08-31 20:01:26.09,C,4.173438,0.056050,362.564392
2025-08-31 20:01:36.09,C,4.174498,0.056208,362.999146
2025-08-31 20:01:46.09,C,4.173829,0.056103,363.435638
2025-08-31 20:01:56.09,C,4.172658,0.055315,363.865570
2025-08-31 20:02:06.09,C,4.172992,0.054106,364.294220
2025-08-31 20:02:16.09,C,4.173494,0.053844,364.722382
2025-08-31 20:02:26.09,C,4.172212,0.053739,365.145874
2025-08-31 20:02:36.09,C,4.172881,0.054422,365.568115
2025-08-31 20:02:46.09,C,4.173048,0.053581,365.991333
2025-08-31 20:02:56.09,C,4.172658,0.053949,366.410980
2025-08-31 20:03:06.09,C,4.173494,0.054211,366.826843
2025-08-31 20:03:16.09,C,4.173661,0.053791,367.249237
2025-08-31 20:03:26.09,C,4.173494,0.053213,367.670532
2025-08-31 20:03:36.09,C,4.172045,0.052372,368.084686
2025-08-31 20:03:46.09,C,4.173494,0.052845,368.496948
2025-08-31 20:03:56.09,C,4.172435,0.052688,368.908936
2025-08-31 20:04:06.09,C,4.171989,0.051217,369.313324
2025-08-31 20:04:16.09,C,4.173048,0.051689,369.713684
2025-08-31 20:04:26.09,C,4.173327,0.052110,370.116547
2025-08-31 20:04:36.09,C,4.172379,0.051269,370.519623
2025-08-31 20:04:46.09,C,4.171710,0.050271,370.915375
2025-08-31 20:04:56.09,C,4.171933,0.050218,371.308746
2025-08-31 20:05:06.09,C,4.171822,0.050061,371.699005
2025-08-31 20:05:16.09,C,4.172602,0.050481,372.088989
2025-08-31 20:05:26.09,C,4.172770,0.050639,372.477600
2025-08-31 20:05:36.09,C,4.171710,0.049640,372.861603
2025-08-31 20:05:46.09,C,4.172881,0.048537,373.246735
2025-08-31 20:05:56.09,C,4.171933,0.049010,373.629211
2025-08-31 20:06:06.09,C,4.171543,0.048064,374.008240
2025-08-31 20:06:16.09,C,4.172045,0.048589,374.383514
2025-08-31 20:06:26.09,C,4.172156,0.047644,374.758514
2025-08-31 20:06:36.09,C,4.171655,0.048432,375.137756
2025-08-31 20:06:46.09,C,4.172323,0.048537,375.510895
2025-08-31 20:06:56.09,C,4.172714,0.046803,375.883636
2025-08-31 20:07:06.09,C,4.172770,0.046383,376.247437
2025-08-31 20:07:16.09,C,4.170372,0.046330,376.606567
2025-08-31 20:07:26.09,C,4.171488,0.045489,376.964844
2025-08-31 20:07:36.09,C,4.172435,0.046120,377.323334
2025-08-31 20:07:46.09,C,4.171320,0.043966,377.676178
2025-08-31 20:07:56.09,C,4.172380,0.044071,378.022491
2025-08-31 20:08:06.09,C,4.172602,0.045122,378.372833
2025-08-31 20:08:16.09,C,4.172156,0.044596,378.722107
2025-08-31 20:08:26.09,C,4.171655,0.043966,379.065033
2025-08-31 20:08:36.09,C,4.171544,0.044071,379.406433
2025-08-31 20:08:46.09,C,4.172101,0.042915,379.743073
2025-08-31 20:08:56.09,C,4.172603,0.043966,380.082123
2025-08-31 20:09:06.09,C,4.171989,0.042652,380.422546
2025-08-31 20:09:16.09,C,4.172268,0.043178,380.753845
2025-08-31 20:09:26.09,C,4.171934,0.042705,381.088867
2025-08-31 20:09:36.09,C,4.172881,0.042179,381.422516
2025-08-31 20:09:46.09,C,4.172045,0.042284,381.756012
2025-08-31 20:09:56.09,C,4.172268,0.042179,382.085876
2025-08-31 20:10:06.09,C,4.171432,0.041339,382.413422
2025-08-31 20:10:16.09,C,4.171766,0.041549,382.738342
2025-08-31 20:10:26.09,C,4.171822,0.040603,383.060974
2025-08-31 20:10:36.09,C,4.172492,0.041654,383.382385
2025-08-31 20:10:46.09,C,4.172435,0.041864,383.704773
2025-08-31 20:10:56.09,C,4.171711,0.040498,384.025024
2025-08-31 20:11:06.09,C,4.171376,0.040761,384.341614
2025-08-31 20:11:16.09,C,4.170819,0.039552,384.656311
2025-08-31 20:11:26.09,C,4.170484,0.040551,384.974731
2025-08-31 20:11:36.09,C,4.171878,0.041181,385.293488
2025-08-31 20:11:46.09,C,4.173494,0.041076,385.612610
2025-08-31 20:11:56.09,C,4.172379,0.041286,385.930420
2025-08-31 20:12:06.09,C,4.172547,0.040603,386.248383
2025-08-31 20:12:16.09,C,4.172547,0.040708,386.565552
2025-08-31 20:12:26.09,C,4.172156,0.039920,386.881500
2025-08-31 20:12:36.09,C,4.171934,0.040603,387.191711
2025-08-31 20:12:46.09,C,4.173494,0.040445,387.504822
2025-08-31 20:12:56.09,C,4.171877,0.039762,387.816376
2025-08-31 20:13:06.09,C,4.172435,0.040235,388.130951
2025-08-31 20:13:16.09,C,4.172268,0.039605,388.441315
2025-08-31 20:13:26.09,C,4.172936,0.039027,388.750000
2025-08-31 20:13:36.09,C,4.173104,0.039815,389.054871
2025-08-31 20:13:46.09,C,4.174665,0.039762,389.364349
2025-08-31 20:13:56.09,C,4.172881,0.039815,389.674774
2025-08-31 20:14:06.09,C,4.171988,0.039552,389.982666
2025-08-31 20:14:16.09,C,4.174163,0.039710,390.288330
2025-08-31 20:14:26.09,C,4.173439,0.039447,390.595734
2025-08-31 20:14:36.09,C,4.174498,0.038869,390.900726
2025-08-31 20:14:46.09,C,4.172379,0.038344,391.203796
2025-08-31 20:14:56.09,C,4.173605,0.039447,391.508881
2025-08-31 20:15:06.09,C,4.173048,0.038239,391.812378
2025-08-31 20:15:16.09,C,4.173160,0.038344,392.113220
2025-08-31 20:15:26.09,C,4.173327,0.038607,392.415436
2025-08-31 20:15:36.09,C,4.172937,0.038134,392.715332
2025-08-31 20:15:46.09,C,4.172435,0.037135,393.010254
2025-08-31 20:15:56.09,C,4.172770,0.037661,393.305725
2025-08-31 20:16:06.09,C,4.174163,0.038607,393.600494
2025-08-31 20:16:16.09,C,4.174330,0.038554,393.899567
2025-08-31 20:16:26.09,C,4.172825,0.036715,394.192688
2025-08-31 20:16:36.09,C,4.171710,0.037293,394.482208
2025-08-31 20:16:46.09,C,4.174163,0.037608,394.772583
2025-08-31 20:16:56.09,C,4.173104,0.037503,395.061462
2025-08-31 20:17:06.09,C,4.173884,0.037818,395.352386
2025-08-31 20:17:16.09,C,4.173606,0.037503,395.643494
2025-08-31 20:17:26.09,C,4.173271,0.036873,395.934479
2025-08-31 20:17:36.09,C,4.172825,0.036400,396.219940
2025-08-31 20:17:46.09,C,4.172713,0.036768,396.505402
2025-08-31 20:17:56.09,C,4.173216,0.036820,396.793274
2025-08-31 20:18:06.09,C,4.173550,0.037293,397.082764
2025-08-31 20:18:16.09,C,4.172602,0.036505,397.368744
2025-08-31 20:18:26.09,C,4.172936,0.036978,397.655029
2025-08-31 20:18:36.09,C,4.171934,0.035401,397.936157
2025-08-31 20:18:46.09,C,4.171487,0.034929,398.210571
2025-08-31 20:18:56.09,C,4.172323,0.035507,398.484436
2025-08-31 20:19:06.09,C,4.172156,0.035191,398.761749
2025-08-31 20:19:16.09,C,4.171543,0.035296,399.035553
2025-08-31 20:19:26.09,C,4.172324,0.035139,399.309082
2025-08-31 20:19:36.09,C,4.172826,0.035559,399.584167
2025-08-31 20:19:46.09,C,4.173272,0.035717,399.858826
2025-08-31 20:19:56.09,C,4.174108,0.035296,400.136932
2025-08-31 20:20:06.09,C,4.173104,0.035244,400.414276
2025-08-31 20:20:16.09,C,4.172825,0.034718,400.690216
2025-08-31 20:20:26.09,C,4.174944,0.034876,400.967621
2025-08-31 20:20:36.09,C,4.174331,0.034456,401.240692
2025-08-31 20:20:46.09,C,4.172435,0.034140,401.511963
2025-08-31 20:20:56.09,C,4.173438,0.034246,401.777344
2025-08-31 20:21:06.09,C,4.173104,0.034140,402.044739
2025-08-31 20:21:16.09,C,4.174275,0.035296,402.315308
2025-08-31 20:21:26.09,C,4.174108,0.034824,402.589172
2025-08-31 20:21:36.09,C,4.173494,0.034456,402.861176
2025-08-31 20:21:46.09,C,4.172267,0.034088,403.130280
2025-08-31 20:21:56.09,C,4.174108,0.033825,403.394836
2025-08-31 20:22:06.09,C,4.172770,0.032879,403.662994
2025-08-31 20:22:16.09,C,4.172825,0.033037,403.922913
2025-08-31 20:22:26.09,C,4.172379,0.033352,404.181610
2025-08-31 20:22:36.09,C,4.172268,0.033195,404.445435
2025-08-31 20:22:46.09,C,4.172212,0.033090,404.706024
2025-08-31 20:22:56.09,C,4.172546,0.032564,404.961060
