CHARGE_PARAMS,Charge_Intensity_Percent,Charge_Current_Threshold_mA
CHARGE_PARAMS,100,50
DISCHARGE_PARAMS,Discharge_Current_mA,Voltage_Threshold_V
DISCHARGE_PARAMS,250,2.50
MONITOR_PARAMS,Derivative_Threshold_V_per_s,Min_Runtime_min,Max_Runtime_min
MONITOR_PARAMS,10.000000,20,60
NUM_CYCLES,Number_of_Cycles
NUM_CYCLES,1
RECORDING_INTERVAL,Interval_seconds
RECORDING_INTERVAL,10
DATETIME,STATUS,VOLTAGE_V,CURRENT_A,COULOMB_COUNT_C
2025-08-20 15:55:04.56,C,3.775,0.010847,0.109043
2025-08-20 15:55:14.56,C,3.774,0.010795,0.216332
2025-08-20 15:55:24.56,C,3.773,0.010639,0.321787
2025-08-20 15:55:34.56,C,3.771,0.010639,0.429660
2025-08-20 15:55:44.56,C,3.770,0.010691,0.534159
2025-08-20 15:55:54.56,C,3.772,0.011003,0.703211
2025-08-20 15:56:04.57,R,3.771,0.010899,0.000000
2025-08-20 15:56:14.57,R,3.771,0.011367,0.000000
2025-08-20 15:56:24.57,R,3.771,0.012042,0.000000
2025-08-20 15:56:34.57,R,3.771,0.012042,0.000000
2025-08-20 15:56:44.57,R,3.771,0.011990,0.000000
2025-08-20 15:56:54.57,R,3.769,0.012769,0.000000
2025-08-20 15:57:04.57,R,3.768,0.012094,0.000000
2025-08-20 15:57:20.48,D,3.658,-0.345382,-2.658739
2025-08-20 15:57:30.49,D,3.637,-0.345798,-6.116473
2025-08-20 15:57:40.49,D,3.625,-0.344291,-9.569721
2025-08-20 15:57:50.49,D,3.611,-0.343772,-13.013053
2025-08-20 15:58:00.49,D,3.601,-0.344395,-16.453588
2025-08-20 15:58:10.49,D,3.593,-0.342577,-19.885574
2025-08-20 15:58:20.50,R,3.696,0.010899,0.000000
2025-08-20 15:58:30.50,R,3.707,0.011730,0.000000
2025-08-20 15:58:40.50,R,3.710,0.010951,0.000000
2025-08-20 15:58:50.50,R,3.716,0.011626,0.000000
2025-08-20 15:59:00.50,R,3.721,0.011678,0.000000
2025-08-20 15:59:10.50,R,3.724,0.012146,0.000000
2025-08-20 15:59:20.50,R,3.726,0.011886,0.000000
2025-08-20 15:59:30.50,R,3.727,0.012561,0.000000
2025-08-20 15:59:40.50,R,3.729,0.012198,0.000000
2025-08-20 15:59:50.50,R,3.730,0.012925,0.000000
