CHARGE_PARAMS,Charge_Intensity_Percent,Charge_Current_Threshold_mA
CHARGE_PARAMS,100,20
DISCHARGE_PARAMS,Discharge_Current_mA,Voltage_Threshold_V,Has_Discharge_Chip,Discharge_Current_Threshold_mA
DISCHARGE_PARAMS,250,1.00,true,100
MONITOR_PARAMS,Derivative_Threshold_V_per_s,Min_Runtime_min,Max_Runtime_min,Derivative_Avg_Count
MONITOR_PARAMS,0.000100,20,60,10
NUM_CYCLES,Number_of_Cycles
NUM_CYCLES,3
RECORDING_INTERVAL,Interval_seconds
RECORDING_INTERVAL,10
DATETIME,STATUS,VOLTAGE_V,CURRENT_A,COULOMB_COUNT_C
2025-09-08 20:06:31.86,D,2.825641,-0.304853,-212.525345
2025-09-08 20:06:41.86,D,2.815603,-0.306429,-215.084030
2025-09-08 20:06:51.86,D,2.798874,-0.303277,-217.638550
2025-09-08 20:07:01.86,D,2.798874,-0.300124,-220.179062
2025-09-08 20:07:11.86,D,2.793855,-0.304853,-222.721313
2025-09-08 20:07:21.86,D,2.778798,-0.303277,-225.254044
2025-09-08 20:07:31.86,D,2.770433,-0.300124,-227.781174
2025-09-08 20:07:41.86,D,2.762069,-0.300124,-230.304733
2025-09-08 20:07:51.86,D,2.752031,-0.300124,-232.829941
2025-09-08 20:08:01.86,D,2.745339,-0.298548,-235.346985
2025-09-08 20:08:11.86,D,2.735301,-0.298548,-237.855667
2025-09-08 20:08:21.86,D,2.731955,-0.296972,-240.358795
2025-09-08 20:08:31.86,D,2.718571,-0.296972,-242.855453
2025-09-08 20:08:41.86,D,2.711879,-0.298548,-245.342621
2025-09-08 20:08:51.86,D,2.698496,-0.290666,-247.816727
2025-09-08 20:09:01.86,D,2.691804,-0.296972,-250.289078
2025-09-08 20:09:11.86,D,2.685112,-0.290666,-252.752335
2025-09-08 20:09:21.86,D,2.666709,-0.290666,-255.212433
2025-09-08 20:09:31.86,D,2.656672,-0.293819,-257.665710
2025-09-08 20:09:41.86,D,2.648307,-0.287514,-260.113068
2025-09-08 20:09:51.86,D,2.638269,-0.293819,-262.552551
2025-09-08 20:10:01.86,D,2.621539,-0.290666,-264.980438
2025-09-08 20:10:11.86,D,2.614847,-0.290666,-267.402557
2025-09-08 20:10:21.86,D,2.601464,-0.287514,-269.813599
2025-09-08 20:10:31.86,D,2.588080,-0.281209,-272.202911
2025-09-08 20:10:41.86,D,2.581388,-0.281209,-274.575897
2025-09-08 20:10:51.86,D,2.557966,-0.281209,-276.933228
2025-09-08 20:11:01.86,D,2.547929,-0.276480,-279.287354
2025-09-08 20:11:11.86,D,2.534545,-0.274904,-281.627258
2025-09-08 20:11:21.86,D,2.514469,-0.270175,-283.958008
2025-09-08 20:11:31.86,D,2.507778,-0.274904,-286.280273
2025-09-08 20:11:41.86,D,2.487702,-0.278056,-288.596283
2025-09-08 20:11:51.86,D,2.477664,-0.271751,-290.907257
2025-09-08 20:12:01.86,D,2.460934,-0.271751,-293.206024
2025-09-08 20:12:11.86,D,2.449224,-0.273328,-295.493317
2025-09-08 20:12:21.86,D,2.434167,-0.271751,-297.772186
2025-09-08 20:12:31.86,D,2.424129,-0.268599,-300.035126
2025-09-08 20:12:41.86,D,2.414091,-0.270175,-302.293640
2025-09-08 20:12:51.86,D,2.400707,-0.268599,-304.547089
2025-09-08 20:13:01.86,D,2.390670,-0.265446,-306.790619
2025-09-08 20:13:11.86,D,2.375613,-0.265446,-309.023865
2025-09-08 20:13:21.86,D,2.367248,-0.265446,-311.246124
2025-09-08 20:13:31.86,D,2.347173,-0.262294,-313.458405
2025-09-08 20:13:41.86,D,2.337135,-0.255989,-315.671234
2025-09-08 20:13:51.86,D,2.323751,-0.254412,-317.856415
2025-09-08 20:14:01.86,D,2.310368,-0.255989,-320.040192
2025-09-08 20:14:11.87,R,0.000000,0.000000,0.000000
2025-09-08 20:14:21.87,R,3.170272,0.000000,0.000000
2025-09-08 20:14:31.87,R,3.260613,0.000000,0.000000
2025-09-08 20:14:41.87,R,3.309129,0.000000,0.000000
2025-09-08 20:14:51.87,R,3.349280,0.000000,0.000000
2025-09-08 20:15:01.87,R,3.379393,0.000000,0.000000
2025-09-08 20:15:11.87,R,3.404488,0.000000,0.000000
2025-09-08 20:15:21.87,R,3.421217,0.000000,0.000000
2025-09-08 20:15:31.87,R,3.446312,0.000000,0.000000
2025-09-08 20:15:41.87,R,3.461369,0.000000,0.000000
2025-09-08 20:15:51.87,R,3.474753,0.000000,0.000000
2025-09-08 20:16:01.87,R,3.489810,0.000000,0.000000
2025-09-08 20:16:11.87,R,3.498174,0.000000,0.000000
2025-09-08 20:16:21.87,R,3.516577,0.000000,0.000000
2025-09-08 20:16:31.87,R,3.529961,0.000000,0.000000
2025-09-08 20:16:41.87,R,3.531634,0.000000,0.000000
2025-09-08 20:16:51.88,R,3.546690,0.000000,0.000000
2025-09-08 20:17:01.88,R,3.556728,0.000000,0.000000
2025-09-08 20:17:11.88,R,3.558401,0.000000,0.000000
2025-09-08 20:17:21.88,R,3.575130,0.000000,0.000000
2025-09-08 20:17:31.88,R,3.585169,0.000000,0.000000
2025-09-08 20:17:41.88,R,3.585169,0.000000,0.000000
2025-09-08 20:17:51.88,R,3.596879,0.000000,0.000000
2025-09-08 20:18:01.88,R,3.598552,0.000000,0.000000
2025-09-08 20:18:11.88,R,3.608590,0.000000,0.000000
2025-09-08 20:18:21.88,R,3.605244,0.000000,0.000000
2025-09-08 20:18:31.89,R,3.613609,0.000000,0.000000
2025-09-08 20:18:41.90,R,3.621974,0.000000,0.000000
2025-09-08 20:18:51.91,R,3.626993,0.000000,0.000000
2025-09-08 20:19:01.92,R,3.628666,0.000000,0.000000
2025-09-08 20:19:12.93,R,3.637030,0.000000,0.000000
2025-09-08 20:19:22.94,R,3.635357,0.000000,0.000000
2025-09-08 20:19:32.95,R,3.638703,0.000000,0.000000
2025-09-08 20:19:42.96,R,3.652087,0.000000,0.000000
2025-09-08 20:19:52.98,R,3.652087,0.000000,0.000000
2025-09-08 20:20:02.99,R,3.653760,0.000000,0.000000
2025-09-08 20:20:12.00,R,3.658779,0.000000,0.000000
2025-09-08 20:20:22.01,R,3.655433,0.000000,0.000000
2025-09-08 20:20:32.02,R,3.662125,0.000000,0.000000
2025-09-08 20:20:42.04,R,3.662125,0.000000,0.000000
2025-09-08 20:20:52.05,R,3.672163,0.000000,0.000000
2025-09-08 20:21:02.06,R,3.675508,0.000000,0.000000
2025-09-08 20:21:12.07,R,3.675508,0.000000,0.000000
2025-09-08 20:21:22.08,R,3.682200,0.000000,0.000000
2025-09-08 20:21:32.09,R,3.678854,0.000000,0.000000
2025-09-08 20:21:42.11,R,3.678854,0.000000,0.000000
2025-09-08 20:21:52.12,R,3.677181,0.000000,0.000000
2025-09-08 20:22:02.13,R,3.682200,0.000000,0.000000
2025-09-08 20:22:12.14,R,3.683874,0.000000,0.000000
2025-09-08 20:22:22.16,R,3.687220,0.000000,0.000000
2025-09-08 20:22:32.18,R,3.687220,0.000000,0.000000
2025-09-08 20:22:42.19,R,3.688892,0.000000,0.000000
2025-09-08 20:22:52.21,R,3.690565,0.000000,0.000000
2025-09-08 20:23:02.22,R,3.692238,0.000000,0.000000
2025-09-08 20:23:12.23,R,3.692238,0.000000,0.000000
2025-09-08 20:23:22.25,R,3.692238,0.000000,0.000000
2025-09-08 20:23:32.26,R,3.698930,0.000000,0.000000
2025-09-08 20:23:42.27,R,3.702276,0.000000,0.000000
2025-09-08 20:23:52.28,R,3.700603,0.000000,0.000000
2025-09-08 20:24:02.29,R,3.705622,0.000000,0.000000
2025-09-08 20:24:12.30,R,3.702276,0.000000,0.000000
2025-09-08 20:24:22.31,R,3.707295,0.000000,0.000000
2025-09-08 20:24:32.32,R,3.705622,0.000000,0.000000
2025-09-08 20:24:42.33,R,3.710641,0.000000,0.000000
2025-09-08 20:24:52.34,R,3.708968,0.000000,0.000000
2025-09-08 20:25:02.35,R,3.708968,0.000000,0.000000
2025-09-08 20:25:12.37,R,3.708968,0.000000,0.000000
2025-09-08 20:25:22.38,R,3.712314,0.000000,0.000000
2025-09-08 20:25:32.39,R,3.708968,0.000000,0.000000
2025-09-08 20:25:42.40,R,3.712314,0.000000,0.000000
2025-09-08 20:25:52.41,R,3.708968,0.000000,0.000000
2025-09-08 20:26:02.42,R,3.712314,0.000000,0.000000
2025-09-08 20:26:12.43,R,3.715660,0.000000,0.000000
2025-09-08 20:26:22.44,R,3.712314,0.000000,0.000000
2025-09-08 20:26:32.45,R,3.719006,0.000000,0.000000
2025-09-08 20:26:42.46,R,3.719006,0.000000,0.000000
2025-09-08 20:26:52.48,R,3.715660,0.000000,0.000000
2025-09-08 20:27:02.49,R,3.715660,0.000000,0.000000
2025-09-08 20:27:12.50,R,3.724025,0.000000,0.000000
2025-09-08 20:27:22.52,R,3.719006,0.000000,0.000000
2025-09-08 20:27:32.54,R,3.719006,0.000000,0.000000
2025-09-08 20:27:42.56,R,3.719006,0.000000,0.000000
2025-09-08 20:27:52.58,R,3.717333,0.000000,0.000000
2025-09-08 20:28:02.60,R,3.719006,0.000000,0.000000
2025-09-08 20:28:12.62,R,3.725698,0.000000,0.000000
2025-09-08 20:28:22.64,R,3.722352,0.000000,0.000000
2025-09-08 20:28:32.66,R,3.725698,0.000000,0.000000
2025-09-08 20:28:42.68,R,3.725698,0.000000,0.000000
2025-09-08 20:28:52.70,R,3.725698,0.000000,0.000000
2025-09-08 20:29:02.72,R,3.725698,0.000000,0.000000
2025-09-08 20:29:12.74,R,3.732389,0.000000,0.000000
2025-09-08 20:29:22.74,R,3.732389,0.000000,0.000000
2025-09-08 20:29:32.74,R,3.725698,0.000000,0.000000
2025-09-08 20:29:42.74,R,3.735735,0.000000,0.000000
2025-09-08 20:29:52.74,R,3.732389,0.000000,0.000000
2025-09-08 20:30:02.74,R,3.737408,0.000000,0.000000
2025-09-08 20:30:12.74,R,3.739081,0.000000,0.000000
2025-09-08 20:30:22.74,R,3.734062,0.000000,0.000000
2025-09-08 20:30:32.74,R,3.735735,0.000000,0.000000
2025-09-08 20:30:42.74,R,3.739081,0.000000,0.000000
2025-09-08 20:30:52.74,R,3.734062,0.000000,0.000000
2025-09-08 20:31:02.74,R,3.735735,0.000000,0.000000
2025-09-08 20:31:12.74,R,3.739081,0.000000,0.000000
2025-09-08 20:31:22.74,R,3.734062,0.000000,0.000000
2025-09-08 20:31:32.74,R,3.742427,0.000000,0.000000
2025-09-08 20:31:42.74,R,3.739081,0.000000,0.000000
2025-09-08 20:31:52.74,R,3.734062,0.000000,0.000000
2025-09-08 20:32:02.74,R,3.744100,0.000000,0.000000
2025-09-08 20:32:12.74,R,3.735735,0.000000,0.000000
2025-09-08 20:32:22.74,R,3.739081,0.000000,0.000000
2025-09-08 20:32:32.74,R,3.737408,0.000000,0.000000
2025-09-08 20:32:42.74,R,3.745773,0.000000,0.000000
2025-09-08 20:32:52.74,R,3.742427,0.000000,0.000000
2025-09-08 20:33:02.74,R,3.740754,0.000000,0.000000
2025-09-08 20:33:12.74,R,3.742427,0.000000,0.000000
2025-09-08 20:33:22.74,R,3.745773,0.000000,0.000000
2025-09-08 20:33:32.74,R,3.744100,0.000000,0.000000
2025-09-08 20:33:42.74,R,3.740754,0.000000,0.000000
2025-09-08 20:33:52.74,R,3.745773,0.000000,0.000000
2025-09-08 20:34:02.74,R,3.739081,0.000000,0.000000
2025-09-08 20:34:12.76,R,3.742427,0.000000,0.000000
2025-09-08 20:34:27.06,C,4.003410,0.516381,4.006503
2025-09-08 20:34:37.06,C,4.046907,0.516381,8.376940
2025-09-08 20:34:47.06,C,4.090405,0.535296,12.792525
2025-09-08 20:34:57.06,C,4.100442,0.462788,16.973751
2025-09-08 20:35:07.06,C,4.103788,0.407618,20.610723
2025-09-08 20:35:17.06,C,4.108807,0.363483,23.864305
2025-09-08 20:35:27.06,C,4.107134,0.338263,26.814682
2025-09-08 20:35:37.06,C,4.108807,0.317771,29.571815
2025-09-08 20:35:47.06,C,4.113826,0.305161,32.173298
2025-09-08 20:35:57.06,C,4.115499,0.286246,34.661449
2025-09-08 20:36:07.06,C,4.112153,0.279941,37.050049
2025-09-08 20:36:17.06,C,4.110480,0.264178,39.365280
2025-09-08 20:36:27.06,C,4.110480,0.261026,41.583614
2025-09-08 20:36:37.06,C,4.110480,0.254721,43.748283
2025-09-08 20:36:47.06,C,4.107134,0.249992,45.870556
2025-09-08 20:36:57.06,C,4.113826,0.242111,47.946712
2025-09-08 20:37:07.06,C,4.113826,0.238958,49.970535
2025-09-08 20:37:17.06,C,4.110480,0.232653,51.965469
2025-09-08 20:37:27.06,C,4.113826,0.231077,53.931961
2025-09-08 20:37:37.06,C,4.117172,0.229501,55.867397
2025-09-08 20:37:47.06,C,4.112153,0.227924,57.775829
2025-09-08 20:37:57.06,C,4.117172,0.223196,59.660107
2025-09-08 20:38:07.06,C,4.117172,0.216890,61.504196
2025-09-08 20:38:17.06,C,4.117172,0.213738,63.315247
2025-09-08 20:38:27.06,C,4.117172,0.212162,65.097672
2025-09-08 20:38:37.06,C,4.115499,0.207433,66.858940
2025-09-08 20:38:47.06,C,4.115499,0.207433,68.598419
2025-09-08 20:38:57.06,C,4.120518,0.204280,70.326469
2025-09-08 20:39:07.06,C,4.113826,0.204280,72.036819
2025-09-08 20:39:17.06,C,4.117172,0.201128,73.728203
2025-09-08 20:39:27.06,C,4.115499,0.199552,75.396149
2025-09-08 20:39:37.06,C,4.115499,0.196399,77.051308
2025-09-08 20:39:47.06,C,4.115499,0.185365,78.682930
2025-09-08 20:39:57.06,C,4.113826,0.191670,80.294014
2025-09-08 20:40:07.06,C,4.115499,0.185365,81.876442
2025-09-08 20:40:17.06,C,4.115499,0.182213,83.430321
2025-09-08 20:40:27.06,C,4.117172,0.180636,84.970284
2025-09-08 20:40:37.06,C,4.115499,0.179060,86.492645
2025-09-08 20:40:47.06,C,4.113826,0.179060,88.000740
2025-09-08 20:40:57.06,C,4.117172,0.175908,89.496941
2025-09-08 20:41:07.06,C,4.113826,0.161721,90.944176
2025-09-08 20:41:17.06,C,4.115499,0.175908,92.355392
2025-09-08 20:41:27.06,C,4.117172,0.161721,93.731300
2025-09-08 20:41:37.06,C,4.112153,0.161721,95.088234
2025-09-08 20:41:47.06,C,4.113826,0.160145,96.430931
2025-09-08 20:41:57.06,C,4.117172,0.155416,97.764847
2025-09-08 20:42:07.06,C,4.117172,0.160145,99.085159
2025-09-08 20:42:17.06,C,4.115499,0.153840,100.393196
2025-09-08 20:42:27.06,C,4.113826,0.153840,101.686440
2025-09-08 20:42:37.06,C,4.117172,0.150687,102.973213
2025-09-08 20:42:47.06,C,4.115499,0.150687,104.246063
2025-09-08 20:42:57.06,C,4.117172,0.150687,105.508224
2025-09-08 20:43:07.06,C,4.115499,0.147535,106.755524
2025-09-08 20:43:17.06,C,4.115499,0.147535,107.998840
2025-09-08 20:43:27.06,C,4.115499,0.147535,109.221703
2025-09-08 20:43:37.06,C,4.113826,0.141230,110.427177
2025-09-08 20:43:47.06,C,4.117172,0.138077,111.612923
2025-09-08 20:43:57.06,C,4.117172,0.139653,112.789551
2025-09-08 20:44:07.06,C,4.115499,0.134925,113.956169
2025-09-08 20:44:17.06,C,4.117172,0.134925,115.113960
2025-09-08 20:44:27.06,C,4.115499,0.138077,116.263550
2025-09-08 20:44:37.06,C,4.118845,0.134925,117.404564
2025-09-08 20:44:47.06,C,4.115499,0.134925,118.533920
2025-09-08 20:44:57.06,C,4.115499,0.133348,119.655464
2025-09-08 20:45:07.06,C,4.120518,0.119162,120.766449
2025-09-08 20:45:17.06,C,4.110480,0.128620,121.872314
2025-09-08 20:45:27.06,C,4.115499,0.131772,122.969963
2025-09-08 20:45:37.06,C,4.117172,0.127043,124.060844
2025-09-08 20:45:47.06,C,4.117172,0.128620,125.142532
2025-09-08 20:45:57.06,C,4.113826,0.125467,126.213737
2025-09-08 20:46:07.06,C,4.118845,0.125467,127.278336
2025-09-08 20:46:17.06,C,4.120518,0.123891,128.337967
2025-09-08 20:46:27.06,C,4.120518,0.125467,129.390884
2025-09-08 20:46:37.06,C,4.120518,0.125467,130.437180
2025-09-08 20:46:47.06,C,4.115499,0.122315,131.477234
2025-09-08 20:46:57.06,C,4.108807,0.122315,132.506119
2025-09-08 20:47:07.06,C,4.117172,0.122315,133.519516
2025-09-08 20:47:17.06,C,4.117172,0.116009,134.528397
2025-09-08 20:47:27.06,C,4.115499,0.116009,135.525345
2025-09-08 20:47:37.06,C,4.117172,0.114433,136.510010
2025-09-08 20:47:47.06,C,4.117172,0.116009,137.479111
2025-09-08 20:47:57.06,C,4.118845,0.116009,138.440842
2025-09-08 20:48:07.06,C,4.115499,0.109704,139.393890
2025-09-08 20:48:17.06,C,4.112153,0.109704,140.337601
2025-09-08 20:48:27.06,C,4.113826,0.112857,141.272476
2025-09-08 20:48:37.06,C,4.120518,0.109704,142.202026
2025-09-08 20:48:47.06,C,4.115499,0.109704,143.121918
2025-09-08 20:48:57.06,C,4.117172,0.109704,144.039581
2025-09-08 20:49:07.06,C,4.118845,0.111281,144.954651
2025-09-08 20:49:17.06,C,4.117172,0.109704,145.858383
2025-09-08 20:49:27.06,C,4.118845,0.109704,146.759155
2025-09-08 20:49:37.06,C,4.117172,0.103399,147.656754
2025-09-08 20:49:47.06,C,4.120518,0.106552,148.544647
2025-09-08 20:49:57.06,C,4.117172,0.103399,149.428589
2025-09-08 20:50:07.06,C,4.120518,0.103399,150.311523
2025-09-08 20:50:17.06,C,4.117172,0.106552,151.188370
2025-09-08 20:50:27.06,C,4.113826,0.100247,152.057709
2025-09-08 20:50:37.06,C,4.118845,0.103399,152.921356
2025-09-08 20:50:47.06,C,4.118845,0.103399,153.780655
2025-09-08 20:50:57.06,C,4.117172,0.101823,154.633759
2025-09-08 20:51:07.06,C,4.113826,0.098671,155.482529
2025-09-08 20:51:17.06,C,4.117172,0.100247,156.320023
2025-09-08 20:51:27.06,C,4.117172,0.097094,157.152176
2025-09-08 20:51:37.06,C,4.117172,0.100247,157.980026
2025-09-08 20:51:47.06,C,4.120518,0.097094,158.810379
2025-09-08 20:51:57.06,C,4.117172,0.095518,159.632141
2025-09-08 20:52:07.06,C,4.120518,0.093942,160.447433
2025-09-08 20:52:17.06,C,4.120518,0.097094,161.253067
2025-09-08 20:52:27.06,C,4.117172,0.097094,162.052185
2025-09-08 20:52:37.06,C,4.117172,0.093942,162.839996
2025-09-08 20:52:47.06,C,4.120518,0.093942,163.615952
2025-09-08 20:52:57.06,C,4.117172,0.090789,164.379379
2025-09-08 20:53:07.06,C,4.117172,0.090789,165.144592
2025-09-08 20:53:17.06,C,4.118845,0.090789,165.893265
2025-09-08 20:53:27.06,C,4.118845,0.087637,166.632614
2025-09-08 20:53:37.06,C,4.118845,0.087637,167.371506
2025-09-08 20:53:47.06,C,4.115499,0.087637,168.104538
2025-09-08 20:53:57.06,C,4.115499,0.087637,168.831390
2025-09-08 20:54:07.06,C,4.117172,0.087637,169.553329
2025-09-08 20:54:17.06,C,4.120518,0.086060,170.273727
2025-09-08 20:54:27.06,C,4.118845,0.084484,170.993515
2025-09-08 20:54:37.06,C,4.120518,0.087637,171.705521
2025-09-08 20:54:47.06,C,4.122191,0.087637,172.422440
2025-09-08 20:54:57.06,C,4.117172,0.081332,173.133270
2025-09-08 20:55:07.06,C,4.117172,0.084484,173.837112
2025-09-08 20:55:17.06,C,4.120518,0.084484,174.538651
2025-09-08 20:55:27.06,C,4.127210,0.081332,175.235840
2025-09-08 20:55:37.06,C,4.118845,0.082908,175.925842
2025-09-08 20:55:47.06,C,4.118845,0.082908,176.605103
2025-09-08 20:55:57.06,C,4.117172,0.084484,177.286453
2025-09-08 20:56:07.06,C,4.117172,0.079755,177.962234
2025-09-08 20:56:17.06,C,4.117172,0.081332,178.633789
2025-09-08 20:56:27.06,C,4.120518,0.081332,179.303406
2025-09-08 20:56:37.06,C,4.120518,0.078179,179.968597
2025-09-08 20:56:47.06,C,4.127210,0.081332,180.628723
2025-09-08 20:56:57.06,C,4.120518,0.078179,181.287384
2025-09-08 20:57:07.06,C,4.120518,0.078179,181.939804
2025-09-08 20:57:17.06,C,4.117172,0.075027,182.586441
2025-09-08 20:57:27.06,C,4.117172,0.078179,183.235748
2025-09-08 20:57:37.06,C,4.120518,0.075027,183.879974
2025-09-08 20:57:47.06,C,4.118845,0.073450,184.516037
2025-09-08 20:57:57.06,C,4.118845,0.078179,185.141541
2025-09-08 20:58:07.06,C,4.120518,0.065569,185.757034
2025-09-08 20:58:17.06,C,4.120518,0.075027,186.345581
2025-09-08 20:58:27.06,C,4.120518,0.065569,186.934952
2025-09-08 20:58:37.06,C,4.120518,0.067145,187.510208
2025-09-08 20:58:47.06,C,4.130556,0.073450,188.073532
2025-09-08 20:58:57.06,C,4.120518,0.065569,188.633331
2025-09-08 20:59:07.06,C,4.128883,0.065569,189.191498
2025-09-08 20:59:17.06,C,4.120518,0.075027,189.742676
2025-09-08 20:59:27.06,C,4.117172,0.062417,190.285324
2025-09-08 20:59:37.06,C,4.120518,0.062417,190.822113
2025-09-08 20:59:47.06,C,4.117172,0.063993,191.348770
2025-09-08 20:59:57.06,C,4.118845,0.065569,191.875092
2025-09-08 21:00:07.06,C,4.120518,0.062417,192.404175
2025-09-08 21:00:17.06,C,4.120518,0.060840,192.928864
2025-09-08 21:00:27.06,C,4.120518,0.060840,193.448349
2025-09-08 21:00:37.06,C,4.117172,0.060840,193.957245
2025-09-08 21:00:47.06,C,4.120518,0.057688,194.461533
2025-09-08 21:00:57.06,C,4.120518,0.059264,194.966248
2025-09-08 21:01:07.06,C,4.120518,0.059264,195.468140
2025-09-08 21:01:17.06,C,4.118845,0.060840,195.967758
2025-09-08 21:01:27.06,C,4.120518,0.060840,196.468582
2025-09-08 21:01:37.06,C,4.117172,0.059264,196.958710
2025-09-08 21:01:47.06,C,4.117172,0.059264,197.450760
2025-09-08 21:01:57.06,C,4.122191,0.056111,197.938492
2025-09-08 21:02:07.06,C,4.117172,0.059264,198.422897
2025-09-08 21:02:17.06,C,4.117172,0.054535,198.905624
2025-09-08 21:02:27.06,C,4.117172,0.059264,199.388885
2025-09-08 21:02:37.06,C,4.120518,0.056111,199.859070
2025-09-08 21:02:47.06,C,4.120518,0.056111,200.326767
2025-09-08 21:02:57.06,C,4.120518,0.056111,200.793594
2025-09-08 21:03:07.06,C,4.118845,0.056111,201.253952
2025-09-08 21:03:17.06,C,4.120518,0.052959,201.711273
2025-09-08 21:03:27.06,C,4.127210,0.052959,202.165436
2025-09-08 21:03:37.06,C,4.118845,0.052959,202.614380
2025-09-08 21:03:47.06,C,4.117172,0.054535,203.061554
2025-09-08 21:03:57.06,C,4.118845,0.052959,203.504166
2025-09-08 21:04:07.06,C,4.120518,0.054535,203.945572
2025-09-08 21:04:17.06,C,4.120518,0.052959,204.384872
2025-09-08 21:04:27.06,C,4.117172,0.052959,204.816254
2025-09-08 21:04:37.06,C,4.117172,0.054535,205.253708
2025-09-08 21:04:47.06,C,4.117172,0.049806,205.686447
2025-09-08 21:04:57.06,C,4.120518,0.051383,206.101990
2025-09-08 21:05:07.06,C,4.120518,0.051383,206.525925
2025-09-08 21:05:17.06,C,4.117172,0.049806,206.943024
2025-09-08 21:05:27.06,C,4.118845,0.049806,207.353775
2025-09-08 21:05:37.06,C,4.117172,0.046654,207.757019
2025-09-08 21:05:47.06,C,4.120518,0.046654,208.161987
2025-09-08 21:05:57.06,C,4.120518,0.049806,208.558884
2025-09-08 21:06:07.06,C,4.120518,0.048230,208.955963
2025-09-08 21:06:17.06,C,4.115499,0.046654,209.350830
2025-09-08 21:06:27.06,C,4.120518,0.046654,209.739685
2025-09-08 21:06:37.06,C,4.120518,0.048230,210.128784
2025-09-08 21:06:47.06,C,4.122191,0.046654,210.509216
2025-09-08 21:06:57.06,C,4.127210,0.041925,210.890656
2025-09-08 21:07:07.06,C,4.120518,0.046654,211.268845
2025-09-08 21:07:17.06,C,4.120518,0.046654,211.635406
2025-09-08 21:07:27.06,C,4.120518,0.045077,211.997803
2025-09-08 21:07:37.06,C,4.120518,0.048230,212.359436
2025-09-08 21:07:47.06,C,4.120518,0.040349,212.712372
2025-09-08 21:07:57.06,C,4.120518,0.040349,213.059952
2025-09-08 21:08:07.06,C,4.117172,0.059264,213.403900
2025-09-08 21:08:17.06,C,4.120518,0.046654,213.738968
2025-09-08 21:08:27.06,C,4.120518,0.038772,214.075256
2025-09-08 21:08:37.06,C,4.120518,0.040349,214.405518
2025-09-08 21:08:47.06,C,4.120518,0.038772,214.732788
2025-09-08 21:08:57.06,C,4.120518,0.040349,215.059067
2025-09-08 21:09:07.06,C,4.120518,0.040349,215.390228
2025-09-08 21:09:17.06,C,4.117172,0.040349,215.716614
2025-09-08 21:09:27.06,C,4.120518,0.037196,216.040726
2025-09-08 21:09:37.06,C,4.127210,0.037196,216.362961
2025-09-08 21:09:47.06,C,4.127210,0.037196,216.677811
2025-09-08 21:09:57.06,C,4.120518,0.035620,216.990067
2025-09-08 21:10:07.06,C,4.127210,0.035620,217.297150
2025-09-08 21:10:17.06,C,4.127210,0.037196,217.604156
2025-09-08 21:10:27.06,C,4.120518,0.035620,217.908951
2025-09-08 21:10:37.06,C,4.120518,0.037196,218.207825
2025-09-08 21:10:47.06,C,4.128883,0.034044,218.504776
2025-09-08 21:10:57.06,C,4.120518,0.034044,218.798508
2025-09-08 21:11:07.06,C,4.127210,0.035620,219.084000
2025-09-08 21:11:17.06,C,4.127210,0.032467,219.370575
2025-09-08 21:11:27.06,C,4.120518,0.030891,219.655045
2025-09-08 21:11:37.06,C,4.120518,0.034044,219.934082
2025-09-08 21:11:47.06,C,4.120518,0.034044,220.208252
2025-09-08 21:11:57.06,C,4.117172,0.030891,220.480392
2025-09-08 21:12:07.06,C,4.130556,0.034044,220.750397
2025-09-08 21:12:17.06,C,4.120518,0.029315,221.021469
2025-09-08 21:12:27.06,C,4.122191,0.030891,221.288162
2025-09-08 21:12:37.06,C,4.127210,0.027739,221.553513
2025-09-08 21:12:47.06,C,4.127210,0.030891,221.814957
2025-09-08 21:12:57.06,C,4.120518,0.030891,222.074356
2025-09-08 21:13:07.06,C,4.120518,0.032467,222.331665
2025-09-08 21:13:17.06,C,4.128883,0.029315,222.581314
2025-09-08 21:13:27.06,C,4.120518,0.030891,222.833069
2025-09-08 21:13:37.06,C,4.120518,0.029315,223.082108
2025-09-08 21:13:47.06,C,4.120518,0.029315,223.328903
2025-09-08 21:13:57.06,C,4.115499,0.027739,223.570145
2025-09-08 21:14:07.06,C,4.115499,0.029315,223.812027
2025-09-08 21:14:17.06,C,4.120518,0.027739,224.050110
2025-09-08 21:14:27.06,C,4.122191,0.030891,224.288483
2025-09-08 21:14:37.06,C,4.127210,0.027739,224.521271
2025-09-08 21:14:47.06,C,4.117172,0.027739,224.752396
2025-09-08 21:14:57.06,C,4.127210,0.030891,224.985580
2025-09-08 21:15:07.06,C,4.120518,0.027739,225.212631
2025-09-08 21:15:17.06,C,4.127210,0.027739,225.439819
2025-09-08 21:15:27.06,C,4.120518,0.027739,225.665878
2025-09-08 21:15:37.06,C,4.120518,0.026162,225.888901
2025-09-08 21:15:47.06,C,4.120518,0.027739,226.110214
2025-09-08 21:15:57.06,C,4.117172,0.027739,226.329620
2025-09-08 21:16:07.06,C,4.127210,0.024586,226.543381
2025-09-08 21:16:17.06,C,4.127210,0.024586,226.756088
2025-09-08 21:16:27.06,C,4.127210,0.024586,226.965942
2025-09-08 21:16:37.06,C,4.127210,0.024586,227.170334
2025-09-08 21:16:47.06,C,4.125537,0.024586,227.375839
2025-09-08 21:16:57.06,C,4.120518,0.024586,227.577469
2025-09-08 21:17:07.06,C,4.120518,0.024586,227.780319
