CHARGE_PARAMS,Charge_Intensity_Percent,Charge_Current_Threshold_mA
CHARGE_PARAMS,100,50
DISCHARGE_PARAMS,Discharge_Current_mA,Voltage_Threshold_V
DISCHARGE_PARAMS,250,2.50
MONITOR_PARAMS,Derivative_Threshold_V_per_s,Min_Runtime_min,Max_Runtime_min
MONITOR_PARAMS,0.000100,20,40
NUM_CYCLES,Number_of_Cycles
NUM_CYCLES,5
RECORDING_INTERVAL,Interval_seconds
RECORDING_INTERVAL,10
DATETIME,STATUS,VOLTAGE_V,CURRENT_A,COULOMB_COUNT_C
2025-08-20 16:49:15.86,C,3.846,0.247537,2.011672
2025-08-20 16:49:25.86,C,3.856,0.245926,4.466219
2025-08-20 16:49:35.86,C,3.869,0.250914,6.968669
2025-08-20 16:49:45.86,C,3.875,0.241095,9.405989
2025-08-20 16:49:55.86,C,3.880,0.243277,11.852345
2025-08-20 16:50:05.86,C,3.885,0.243485,14.244396
2025-08-20 16:50:15.86,C,3.890,0.250914,16.745569
2025-08-20 16:50:25.86,C,3.893,0.249251,19.219942
2025-08-20 16:50:35.86,C,3.895,0.239848,21.692200
2025-08-20 16:50:45.86,C,3.898,0.246186,24.141890
2025-08-20 16:50:55.86,C,3.900,0.245095,26.567968
2025-08-20 16:51:05.86,C,3.905,0.247744,29.066416
2025-08-20 16:51:15.86,C,3.906,0.241822,31.552965
2025-08-20 16:51:25.86,C,3.908,0.239692,33.993114
2025-08-20 16:51:35.86,C,3.913,0.248108,36.482498
2025-08-20 16:51:45.86,C,3.913,0.244731,38.985603
2025-08-20 16:51:55.86,C,3.916,0.246030,41.443031
2025-08-20 16:52:05.86,C,3.921,0.254550,43.894547
2025-08-20 16:52:15.86,C,3.922,0.248784,46.408791
2025-08-20 16:52:25.86,C,3.921,0.244783,48.917992
2025-08-20 16:52:35.86,C,3.923,0.244939,51.378555
2025-08-20 16:52:45.86,C,3.926,0.255329,53.837502
2025-08-20 16:52:55.86,C,3.928,0.250394,56.343613
2025-08-20 16:53:05.86,C,3.924,0.242757,58.858078
2025-08-20 16:53:15.86,C,3.927,0.242861,61.313278
2025-08-20 16:53:25.86,C,3.930,0.248991,63.798950
2025-08-20 16:53:35.86,C,3.931,0.243588,66.303528
2025-08-20 16:53:45.86,C,3.931,0.240887,68.760124
2025-08-20 16:53:55.86,C,3.935,0.249355,71.256165
2025-08-20 16:54:05.86,C,3.937,0.257979,73.769142
2025-08-20 16:54:15.86,C,3.935,0.242965,76.265602
2025-08-20 16:54:25.86,C,3.937,0.247848,78.721474
2025-08-20 16:54:35.86,C,3.937,0.248056,81.159279
2025-08-20 16:54:45.86,C,3.941,0.248783,83.673157
2025-08-20 16:54:55.86,C,3.940,0.242913,86.177704
2025-08-20 16:55:05.86,C,3.941,0.240471,88.630798
2025-08-20 16:55:15.86,C,3.945,0.254966,91.120705
2025-08-20 16:55:25.86,C,3.945,0.248732,93.616730
2025-08-20 16:55:35.86,C,3.947,0.252992,96.112831
2025-08-20 16:55:45.86,C,3.946,0.244212,98.603333
2025-08-20 16:55:55.86,C,3.947,0.246030,101.075233
2025-08-20 16:56:05.86,C,3.947,0.239536,103.497116
2025-08-20 16:56:15.86,C,3.947,0.240367,105.891083
2025-08-20 16:56:25.86,C,3.953,0.254862,108.363770
2025-08-20 16:56:35.86,C,3.951,0.248160,110.892670
2025-08-20 16:56:45.86,C,3.951,0.249251,113.378998
2025-08-20 16:56:55.86,C,3.954,0.253303,115.875755
2025-08-20 16:57:05.86,C,3.957,0.256420,118.439659
2025-08-20 16:57:15.86,C,3.955,0.248524,120.949242
2025-08-20 16:57:25.86,C,3.960,0.256732,123.460571
2025-08-20 16:57:35.86,C,3.957,0.242394,125.931190
2025-08-20 16:57:45.86,C,3.958,0.247537,128.398438
2025-08-20 16:57:55.86,C,3.958,0.245407,130.872345
2025-08-20 16:58:05.86,C,3.962,0.240471,133.289307
2025-08-20 16:58:15.86,C,3.964,0.242965,135.711914
2025-08-20 16:58:25.86,C,3.964,0.241562,138.134109
2025-08-20 16:58:35.86,C,3.968,0.243744,140.556076
2025-08-20 16:58:45.86,C,3.967,0.243329,142.999176
2025-08-20 16:58:55.86,C,3.969,0.247433,145.433426
2025-08-20 16:59:05.86,C,3.971,0.251745,147.898468
2025-08-20 16:59:15.86,C,3.973,0.249822,150.428253
2025-08-20 16:59:25.86,C,3.976,0.248004,152.951233
2025-08-20 16:59:35.86,C,3.976,0.248887,155.402817
2025-08-20 16:59:45.86,C,3.978,0.254914,157.885208
2025-08-20 16:59:55.86,C,3.978,0.246186,160.404190
2025-08-20 17:00:05.86,C,3.978,0.245978,162.860031
2025-08-20 17:00:15.86,C,3.980,0.250706,165.382278
2025-08-20 17:00:25.86,C,3.980,0.247848,167.870712
2025-08-20 17:00:35.86,C,3.981,0.251329,170.366104
2025-08-20 17:00:45.86,C,3.981,0.247121,172.840286
2025-08-20 17:00:55.86,C,3.982,0.244160,175.351791
2025-08-20 17:01:05.86,C,3.985,0.249563,177.837784
2025-08-20 17:01:15.86,C,3.983,0.245043,180.319626
2025-08-20 17:01:25.86,C,3.987,0.249615,182.826614
2025-08-20 17:01:35.86,C,3.989,0.253303,185.302490
2025-08-20 17:01:45.86,C,3.987,0.246705,187.791855
2025-08-20 17:01:55.86,C,3.991,0.245978,190.295456
2025-08-20 17:02:05.86,C,3.994,0.253407,192.784271
2025-08-20 17:02:15.86,C,3.995,0.254342,195.270065
2025-08-20 17:02:25.86,C,3.994,0.248524,197.782410
2025-08-20 17:02:35.86,C,3.995,0.250965,200.288452
2025-08-20 17:02:45.86,C,3.996,0.252420,202.773270
2025-08-20 17:02:55.86,C,3.998,0.252992,205.268097
2025-08-20 17:03:05.86,C,3.998,0.251173,207.757278
2025-08-20 17:03:15.86,C,3.998,0.248056,210.251007
2025-08-20 17:03:25.86,C,4.000,0.249667,212.750473
2025-08-20 17:03:35.86,C,4.000,0.246550,215.238159
2025-08-20 17:03:45.86,C,4.002,0.245770,217.753433
2025-08-20 17:03:55.86,C,4.002,0.250550,220.240036
2025-08-20 17:04:05.86,C,4.004,0.247744,222.719040
2025-08-20 17:04:15.86,C,4.002,0.244056,225.233475
2025-08-20 17:04:25.86,C,4.006,0.250913,227.693222
2025-08-20 17:04:35.86,C,4.006,0.255693,230.227310
2025-08-20 17:04:45.86,C,4.008,0.244939,232.699295
2025-08-20 17:04:55.86,C,4.010,0.251641,235.208649
2025-08-20 17:05:05.86,C,4.010,0.248264,237.697586
2025-08-20 17:05:15.86,C,4.010,0.253251,240.172104
2025-08-20 17:05:25.86,C,4.014,0.254498,242.699127
2025-08-20 17:05:35.86,C,4.014,0.248368,245.188675
2025-08-20 17:05:45.86,C,4.016,0.256576,247.665024
2025-08-20 17:05:55.86,C,4.016,0.250342,250.199265
2025-08-20 17:06:05.86,C,4.016,0.244056,252.729248
2025-08-20 17:06:15.86,C,4.019,0.247485,255.160965
2025-08-20 17:06:25.86,C,4.020,0.245718,257.648956
2025-08-20 17:06:35.86,C,4.023,0.256109,260.127319
2025-08-20 17:06:45.86,C,4.024,0.251589,262.691711
2025-08-20 17:06:55.86,C,4.025,0.249926,265.199188
2025-08-20 17:07:05.86,C,4.027,0.256160,267.767120
2025-08-20 17:07:15.86,C,4.028,0.250706,270.278351
2025-08-20 17:07:25.86,C,4.028,0.253823,272.834503
