CHARGE_PARAMS,Charge_Intensity_Percent,Charge_Current_Threshold_mA
CHARGE_PARAMS,100,50
DISCHARGE_PARAMS,Discharge_Current_mA,Voltage_Threshold_V
DISCHARGE_PARAMS,250,2.50
MONITOR_PARAMS,Derivative_Threshold_V_per_s,Min_Runtime_min,Max_Runtime_min
MONITOR_PARAMS,0.000100,20,60
NUM_CYCLES,Number_of_Cycles
NUM_CYCLES,3
RECORDING_INTERVAL,Interval_seconds
RECORDING_INTERVAL,10
DATETIME,STATUS,VOLTAGE_V,CURRENT_A,COULOMB_COUNT_C
2025-08-27 23:39:14.45,C,3.916,0.451147,2.582693
2025-08-27 23:39:24.45,C,3.947,0.457820,5.961305
2025-08-27 23:39:34.45,C,3.976,0.449571,9.330473
2025-08-27 23:39:44.45,C,4.001,0.465596,12.743663
2025-08-27 23:39:54.45,C,4.017,0.465176,16.169310
2025-08-27 23:40:04.45,C,4.029,0.450937,19.605759
2025-08-27 23:40:14.45,C,4.045,0.460447,22.972639
2025-08-27 23:40:24.45,C,4.059,0.461918,26.381136
2025-08-27 23:40:34.45,C,4.072,0.457137,29.765270
2025-08-27 23:40:44.45,C,4.100,0.490133,33.277306
2025-08-27 23:40:54.45,C,4.114,0.492340,37.005028
2025-08-27 23:41:04.45,C,4.115,0.466647,40.549137
2025-08-27 23:41:14.45,C,4.117,0.449045,43.941219
2025-08-27 23:41:24.45,C,4.117,0.437854,47.217880
2025-08-27 23:41:34.45,C,4.119,0.428029,50.420586
2025-08-27 23:41:44.45,C,4.119,0.417310,53.542587
2025-08-27 23:41:54.45,C,4.120,0.411110,56.608364
2025-08-27 23:42:04.45,C,4.120,0.404962,59.626110
2025-08-27 23:42:14.45,C,4.120,0.395452,62.589939
2025-08-27 23:42:24.45,C,4.121,0.390934,65.500549
2025-08-27 23:42:34.45,C,4.122,0.386573,68.373947
2025-08-27 23:42:44.45,C,4.121,0.377956,71.214630
2025-08-27 23:42:54.45,C,4.123,0.370705,73.978363
2025-08-27 23:43:04.45,C,4.123,0.366607,76.706444
2025-08-27 23:43:14.45,C,4.123,0.362141,79.404175
2025-08-27 23:43:24.45,C,4.124,0.358043,82.069748
2025-08-27 23:43:34.45,C,4.124,0.354417,84.707649
2025-08-27 23:43:44.45,C,4.123,0.348480,87.314400
2025-08-27 23:43:54.45,C,4.125,0.344066,89.882828
2025-08-27 23:44:04.45,C,4.124,0.340809,92.421608
2025-08-27 23:44:14.45,C,4.125,0.337183,94.934181
2025-08-27 23:44:24.45,C,4.125,0.333926,97.422531
2025-08-27 23:44:34.45,C,4.127,0.331876,99.888260
2025-08-27 23:44:44.45,C,4.127,0.328934,102.331009
2025-08-27 23:44:54.45,C,4.128,0.324416,104.748825
2025-08-27 23:45:04.45,C,4.127,0.318531,107.129486
2025-08-27 23:45:14.45,C,4.127,0.316429,109.478607
2025-08-27 23:45:24.45,C,4.127,0.313487,111.808388
2025-08-27 23:45:34.45,C,4.129,0.311648,114.121735
2025-08-27 23:45:44.45,C,4.129,0.308180,116.413513
2025-08-27 23:45:54.45,C,4.128,0.305185,118.680832
2025-08-27 23:46:04.45,C,4.129,0.302505,120.929062
2025-08-27 23:46:14.45,C,4.129,0.298197,123.151154
2025-08-27 23:46:24.45,C,4.129,0.294939,125.342957
2025-08-27 23:46:34.45,C,4.130,0.291419,127.512894
2025-08-27 23:46:44.45,C,4.130,0.289423,129.662170
2025-08-27 23:46:54.45,C,4.130,0.287163,131.793533
2025-08-27 23:47:04.45,C,4.128,0.283433,133.903595
2025-08-27 23:47:14.45,C,4.129,0.281226,135.995346
2025-08-27 23:47:24.45,C,4.131,0.278546,138.066727
2025-08-27 23:47:34.45,C,4.130,0.273345,140.104599
2025-08-27 23:47:44.45,C,4.130,0.268721,142.108658
2025-08-27 23:47:54.45,C,4.130,0.267040,144.090454
2025-08-27 23:48:04.45,C,4.130,0.265253,146.056259
2025-08-27 23:48:14.45,C,4.130,0.263099,148.011200
2025-08-27 23:48:24.45,C,4.131,0.260577,149.947510
2025-08-27 23:48:34.45,C,4.131,0.257267,151.867661
2025-08-27 23:48:44.45,C,4.131,0.256584,153.770264
2025-08-27 23:48:54.45,C,4.132,0.254482,155.661758
2025-08-27 23:49:04.45,C,4.130,0.251539,157.533508
2025-08-27 23:49:14.45,C,4.131,0.247073,159.383316
2025-08-27 23:49:24.45,C,4.131,0.245024,161.207932
2025-08-27 23:49:34.45,C,4.132,0.243448,163.014297
2025-08-27 23:49:44.45,C,4.132,0.241136,164.806427
2025-08-27 23:49:54.45,C,4.132,0.240296,166.586166
2025-08-27 23:50:04.45,C,4.131,0.237143,168.351318
2025-08-27 23:50:14.45,C,4.132,0.235252,170.099075
2025-08-27 23:50:24.45,C,4.132,0.233675,171.835526
2025-08-27 23:50:34.45,C,4.132,0.232624,173.562820
2025-08-27 23:50:44.45,C,4.132,0.230628,175.276276
2025-08-27 23:50:54.45,C,4.133,0.228631,176.972595
2025-08-27 23:51:04.45,C,4.132,0.225741,178.651550
2025-08-27 23:51:14.45,C,4.132,0.222431,180.308670
2025-08-27 23:51:24.45,C,4.133,0.219857,181.946747
2025-08-27 23:51:34.45,C,4.132,0.218123,183.573105
2025-08-27 23:51:44.45,C,4.132,0.217230,185.180862
2025-08-27 23:51:54.45,C,4.133,0.215391,186.780685
2025-08-27 23:52:04.45,C,4.132,0.213709,188.369141
2025-08-27 23:52:14.45,C,4.133,0.212080,189.947174
2025-08-27 23:52:24.45,C,4.133,0.210977,191.514999
2025-08-27 23:52:34.45,C,4.133,0.209401,193.072754
2025-08-27 23:52:44.45,C,4.132,0.209138,194.621475
2025-08-27 23:52:54.45,C,4.132,0.206931,196.158752
2025-08-27 23:53:04.45,C,4.132,0.205460,197.686050
2025-08-27 23:53:14.45,C,4.134,0.204567,199.203522
2025-08-27 23:53:24.45,C,4.133,0.202886,200.710373
2025-08-27 23:53:34.45,C,4.132,0.201257,202.208542
2025-08-27 23:53:44.45,C,4.132,0.199260,203.689713
2025-08-27 23:53:54.45,C,4.133,0.198945,205.158447
2025-08-27 23:54:04.45,C,4.133,0.196791,206.623444
2025-08-27 23:54:14.45,C,4.133,0.196528,208.079895
2025-08-27 23:54:24.45,C,4.133,0.194426,209.519730
2025-08-27 23:54:34.45,C,4.134,0.192114,210.951233
2025-08-27 23:54:44.45,C,4.134,0.190591,212.369110
2025-08-27 23:54:54.45,C,4.134,0.189592,213.771240
2025-08-27 23:55:04.45,C,4.134,0.187596,215.167877
2025-08-27 23:55:14.45,C,4.134,0.185652,216.548157
2025-08-27 23:55:24.45,C,4.133,0.184916,217.918915
2025-08-27 23:55:34.45,C,4.134,0.183392,219.285675
2025-08-27 23:55:44.45,C,4.134,0.181343,220.638412
2025-08-27 23:55:54.45,C,4.133,0.179609,221.975281
2025-08-27 23:56:04.45,C,4.133,0.178769,223.299255
2025-08-27 23:56:14.45,C,4.134,0.175774,224.614655
2025-08-27 23:56:24.45,C,4.134,0.170782,225.898865
2025-08-27 23:56:34.45,C,4.134,0.168470,227.154907
2025-08-27 23:56:44.45,C,4.135,0.167525,228.394043
2025-08-27 23:56:54.45,C,4.134,0.164792,229.615860
2025-08-27 23:57:04.45,C,4.134,0.163531,230.829407
2025-08-27 23:57:14.45,C,4.134,0.162323,232.033630
2025-08-27 23:57:24.45,C,4.134,0.160799,233.232452
2025-08-27 23:57:34.45,C,4.135,0.161377,234.423340
2025-08-27 23:57:44.45,C,4.135,0.160011,235.612045
2025-08-27 23:57:54.45,C,4.134,0.158067,236.787399
2025-08-27 23:58:04.45,C,4.135,0.157489,237.956757
2025-08-27 23:58:14.45,C,4.135,0.157016,239.118912
2025-08-27 23:58:24.45,C,4.134,0.155177,240.270554
2025-08-27 23:58:34.45,C,4.134,0.154231,241.416016
2025-08-27 23:58:44.45,C,4.134,0.153758,242.553970
2025-08-27 23:58:54.45,C,4.134,0.152550,243.686493
2025-08-27 23:59:04.45,C,4.135,0.151184,244.806732
2025-08-27 23:59:14.45,C,4.134,0.148504,245.911789
2025-08-27 23:59:24.45,C,4.133,0.146455,247.003601
2025-08-27 23:59:34.45,C,4.135,0.146665,248.090240
2025-08-27 23:59:44.45,C,4.134,0.145089,249.166824
2025-08-27 23:59:54.45,C,4.134,0.143250,250.235870
2025-08-28 00:00:04.45,C,4.133,0.142409,251.294601
2025-08-28 00:00:14.45,C,4.134,0.142042,252.348206
2025-08-28 00:00:24.45,C,4.134,0.140465,253.390732
2025-08-28 00:00:34.45,C,4.135,0.140623,254.430191
2025-08-28 00:00:44.45,C,4.135,0.140045,255.462280
2025-08-28 00:00:54.45,C,4.134,0.138994,256.492004
2025-08-28 00:01:04.45,C,4.135,0.137943,257.513214
2025-08-28 00:01:14.45,C,4.135,0.137943,258.528351
2025-08-28 00:01:24.45,C,4.134,0.136420,259.539337
2025-08-28 00:01:34.45,C,4.135,0.135106,260.542725
2025-08-28 00:01:44.45,C,4.135,0.134633,261.541077
2025-08-28 00:01:54.45,C,4.134,0.134265,262.533417
2025-08-28 00:02:04.45,C,4.136,0.133793,263.524017
2025-08-28 00:02:14.45,C,4.135,0.132164,264.506897
2025-08-28 00:02:24.45,C,4.135,0.131638,265.481201
2025-08-28 00:02:34.45,C,4.135,0.131376,266.456177
2025-08-28 00:02:44.45,C,4.135,0.130588,267.426270
2025-08-28 00:02:54.45,C,4.136,0.129957,268.390747
2025-08-28 00:03:04.45,C,4.135,0.128538,269.347656
2025-08-28 00:03:14.45,C,4.136,0.128433,270.295502
2025-08-28 00:03:24.45,C,4.136,0.126699,271.240051
2025-08-28 00:03:34.45,C,4.136,0.126437,272.175690
2025-08-28 00:03:44.45,C,4.136,0.125281,273.104095
2025-08-28 00:03:54.45,C,4.136,0.124072,274.026215
2025-08-28 00:04:04.45,C,4.135,0.122706,274.939575
2025-08-28 00:04:14.45,C,4.134,0.119186,275.831451
2025-08-28 00:04:24.45,C,4.135,0.118082,276.711975
2025-08-28 00:04:34.45,C,4.134,0.117820,277.581940
2025-08-28 00:04:44.45,C,4.135,0.116348,278.449371
2025-08-28 00:04:54.45,C,4.136,0.116506,279.311432
2025-08-28 00:05:04.45,C,4.136,0.115508,280.171936
2025-08-28 00:05:14.45,C,4.136,0.114982,281.027435
2025-08-28 00:05:24.45,C,4.135,0.114615,281.878326
2025-08-28 00:05:34.45,C,4.135,0.113984,282.725006
2025-08-28 00:05:44.45,C,4.135,0.113196,283.564362
2025-08-28 00:05:54.45,C,4.135,0.112250,284.397858
2025-08-28 00:06:04.45,C,4.135,0.111988,285.223145
2025-08-28 00:06:14.45,C,4.135,0.110989,286.048035
2025-08-28 00:06:24.45,C,4.136,0.110411,286.863586
2025-08-28 00:06:34.45,C,4.136,0.110043,287.678284
2025-08-28 00:06:44.45,C,4.135,0.108993,288.487671
2025-08-28 00:06:54.45,C,4.135,0.108415,289.291656
2025-08-28 00:07:04.45,C,4.136,0.107994,290.093109
2025-08-28 00:07:14.45,C,4.136,0.107206,290.890564
2025-08-28 00:07:24.45,C,4.137,0.107259,291.681854
2025-08-28 00:07:34.45,C,4.136,0.105472,292.464508
2025-08-28 00:07:44.45,C,4.135,0.104894,293.242920
2025-08-28 00:07:54.45,C,4.135,0.104264,294.014496
2025-08-28 00:08:04.45,C,4.136,0.104684,294.784729
2025-08-28 00:08:14.45,C,4.136,0.103423,295.552307
2025-08-28 00:08:24.45,C,4.135,0.101847,296.312073
2025-08-28 00:08:34.45,C,4.135,0.101269,297.063721
2025-08-28 00:08:44.45,C,4.136,0.100954,297.810852
2025-08-28 00:08:54.45,C,4.135,0.099798,298.553406
2025-08-28 00:09:04.45,C,4.136,0.100113,299.291321
2025-08-28 00:09:14.45,C,4.136,0.098852,300.024933
2025-08-28 00:09:24.45,C,4.136,0.097906,300.753998
2025-08-28 00:09:34.45,C,4.137,0.097328,301.475891
2025-08-28 00:09:44.45,C,4.137,0.096225,302.193756
