CHARGE_PARAMS,Charge_Intensity_Percent,Charge_Current_Threshold_mA
CHARGE_PARAMS,100,50
DISCHARGE_PARAMS,Discharge_Current_mA,Voltage_Threshold_V
DISCHARGE_PARAMS,250,2.50
MONITOR_PARAMS,Derivative_Threshold_V_per_s,Min_Runtime_min,Max_Runtime_min
MONITOR_PARAMS,0.000100,20,40
NUM_CYCLES,Number_of_Cycles
NUM_CYCLES,2
RECORDING_INTERVAL,Interval_seconds
RECORDING_INTERVAL,10
DATETIME,STATUS,VOLTAGE_V,CURRENT_A,COULOMB_COUNT_C
2025-08-27 14:22:49.95,C,4.138,0.128535,0.908108
2025-08-27 14:22:59.95,C,4.140,0.106782,1.835572
2025-08-27 14:23:09.95,C,4.141,0.095748,2.650162
2025-08-27 14:23:19.95,C,4.143,0.087920,3.388350
2025-08-27 14:23:29.95,C,4.143,0.082613,4.068472
2025-08-27 14:23:39.95,C,4.145,0.078777,4.710372
2025-08-27 14:23:49.95,C,4.145,0.075362,5.323534
2025-08-27 14:23:59.95,C,4.146,0.071737,5.911239
2025-08-27 14:24:09.95,C,4.145,0.065537,6.448775
2025-08-27 14:24:19.95,C,4.146,0.062489,6.957392
2025-08-27 14:24:29.95,C,4.146,0.060808,7.449027
2025-08-27 14:24:39.95,C,4.147,0.059389,7.928167
2025-08-27 14:24:49.95,C,4.146,0.057918,8.398040
2025-08-27 14:24:59.95,C,4.147,0.057235,8.856875
2025-08-27 14:25:09.95,C,4.147,0.055869,9.310639
2025-08-27 14:25:19.95,C,4.148,0.054555,9.752789
2025-08-27 14:25:29.95,C,4.147,0.054082,10.188169
2025-08-27 14:25:39.95,C,4.146,0.052243,10.614176
2025-08-27 14:25:49.95,C,4.146,0.052191,11.032541
2025-08-27 14:25:59.95,C,4.148,0.051613,11.445640
2025-08-27 14:26:09.95,C,4.147,0.051140,11.854776
2025-08-27 14:26:19.95,C,4.151,0.051245,12.260814
2025-08-27 14:26:29.95,C,4.149,0.050142,12.665513
2025-08-27 14:26:39.95,C,4.148,0.048828,13.061647
2025-08-27 14:26:49.95,C,4.149,0.047777,13.448853
2025-08-27 14:26:59.95,C,4.148,0.047830,13.831104
2025-08-27 14:27:09.95,C,4.148,0.046516,14.208158
2025-08-27 14:27:19.95,C,4.149,0.046306,14.579769
2025-08-27 14:27:29.95,C,4.152,0.046464,14.951780
2025-08-27 14:27:39.95,C,4.150,0.045518,15.321054
2025-08-27 14:27:49.95,C,4.150,0.044467,15.678465
2025-08-27 14:27:59.95,C,4.151,0.042996,16.032379
2025-08-27 14:28:09.95,C,4.150,0.041840,16.370741
2025-08-27 14:28:19.95,C,4.151,0.040737,16.701061
2025-08-27 14:28:29.95,C,4.150,0.039896,17.023663
2025-08-27 14:28:39.95,C,4.150,0.040001,17.344582
2025-08-27 14:28:49.95,C,4.151,0.038950,17.660326
2025-08-27 14:28:59.95,C,4.150,0.039266,17.972261
2025-08-27 14:29:09.95,C,4.152,0.039791,18.286058
2025-08-27 14:29:19.95,C,4.151,0.038845,18.597805
2025-08-27 14:29:29.95,C,4.151,0.037637,18.899654
2025-08-27 14:29:39.95,C,4.152,0.037637,19.201212
2025-08-27 14:29:49.95,C,4.153,0.037742,19.502167
2025-08-27 14:29:59.95,C,4.154,0.037322,19.799923
2025-08-27 14:30:09.95,C,4.154,0.036323,20.094175
2025-08-27 14:30:19.95,C,4.153,0.036428,20.385893
2025-08-27 14:30:29.95,C,4.154,0.036849,20.678986
2025-08-27 14:30:39.95,C,4.153,0.035903,20.967445
2025-08-27 14:30:49.95,C,4.154,0.036113,21.252995
2025-08-27 14:30:59.95,C,4.152,0.034852,21.535826
2025-08-27 14:31:09.95,C,4.153,0.034747,21.816032
2025-08-27 14:31:19.95,C,4.153,0.034327,22.091438
2025-08-27 14:31:29.95,C,4.153,0.033801,22.367752
2025-08-27 14:31:39.95,C,4.153,0.033906,22.639208
2025-08-27 14:31:49.95,C,4.152,0.033381,22.907196
2025-08-27 14:31:59.95,C,4.154,0.034064,23.174355
2025-08-27 14:32:09.95,C,4.156,0.033749,23.447035
2025-08-27 14:32:19.95,C,4.155,0.034064,23.718344
2025-08-27 14:32:29.95,C,4.154,0.032698,23.988155
2025-08-27 14:32:39.95,C,4.155,0.033276,24.252058
2025-08-27 14:32:49.95,C,4.155,0.033066,24.516022
2025-08-27 14:32:59.95,C,4.155,0.033066,24.781971
2025-08-27 14:33:09.95,C,4.153,0.031542,25.041636
2025-08-27 14:33:19.95,C,4.154,0.031752,25.297609
2025-08-27 14:33:29.95,C,4.153,0.030754,25.546803
2025-08-27 14:33:39.95,C,4.153,0.030806,25.795975
2025-08-27 14:33:49.95,C,4.153,0.030334,26.042410
2025-08-27 14:33:59.95,C,4.154,0.029966,26.283779
2025-08-27 14:34:09.95,C,4.155,0.030176,26.529400
2025-08-27 14:34:19.95,C,4.153,0.029388,26.770342
2025-08-27 14:34:29.95,C,4.154,0.030071,27.011566
2025-08-27 14:34:39.95,C,4.155,0.029808,27.249292
2025-08-27 14:34:49.95,C,4.154,0.029335,27.488091
2025-08-27 14:34:59.95,C,4.155,0.029125,27.724226
2025-08-27 14:35:09.95,C,4.154,0.028757,27.956892
2025-08-27 14:35:19.95,C,4.154,0.028862,28.185337
2025-08-27 14:35:29.95,C,4.155,0.029125,28.418037
2025-08-27 14:35:39.95,C,4.155,0.028547,28.648270
2025-08-27 14:35:49.95,C,4.153,0.028022,28.874710
2025-08-27 14:35:59.95,C,4.155,0.027969,29.099983
2025-08-27 14:36:09.95,C,4.155,0.028074,29.326859
2025-08-27 14:36:19.95,C,4.154,0.027549,29.547785
2025-08-27 14:36:29.95,C,4.154,0.027706,29.770693
2025-08-27 14:36:39.95,C,4.155,0.027654,29.995449
2025-08-27 14:36:49.95,C,4.153,0.026708,30.212740
2025-08-27 14:36:59.95,C,4.154,0.027023,30.428471
2025-08-27 14:37:09.95,C,4.156,0.027234,30.647367
2025-08-27 14:37:19.95,C,4.155,0.026656,30.863815
2025-08-27 14:37:29.95,C,4.154,0.026393,31.075659
2025-08-27 14:37:39.95,C,4.154,0.026445,31.287630
2025-08-27 14:37:49.95,C,4.155,0.026761,31.499407
2025-08-27 14:37:59.95,C,4.156,0.026761,31.712467
2025-08-27 14:38:09.95,C,4.154,0.026130,31.922457
2025-08-27 14:38:19.95,C,4.154,0.026393,32.133160
2025-08-27 14:38:29.95,C,4.155,0.025447,32.340614
2025-08-27 14:38:39.95,C,4.154,0.025605,32.544891
2025-08-27 14:38:49.95,C,4.155,0.025815,32.748219
2025-08-27 14:38:59.95,C,4.155,0.025132,32.954815
2025-08-27 14:39:09.95,C,4.154,0.024869,33.158382
2025-08-27 14:39:19.95,C,4.154,0.024711,33.362278
2025-08-27 14:39:29.95,C,4.156,0.025237,33.561413
2025-08-27 14:39:39.95,C,4.154,0.023555,33.762806
2025-08-27 14:39:49.95,C,4.155,0.024764,33.958523
2025-08-27 14:39:59.95,C,4.155,0.025395,34.158028
2025-08-27 14:40:09.95,C,4.156,0.025079,34.359436
2025-08-27 14:40:19.95,C,4.154,0.024922,34.558613
2025-08-27 14:40:29.95,C,4.156,0.025289,34.757095
2025-08-27 14:40:39.95,C,4.155,0.024501,34.956051
2025-08-27 14:40:49.95,C,4.156,0.025079,35.153172
2025-08-27 14:40:59.95,C,4.157,0.024764,35.349350
2025-08-27 14:41:09.95,C,4.158,0.025867,35.550709
2025-08-27 14:41:19.95,C,4.155,0.024711,35.750519
2025-08-27 14:41:29.95,C,4.156,0.023871,35.942081
2025-08-27 14:41:39.95,C,4.156,0.024396,36.133617
2025-08-27 14:41:49.95,C,4.157,0.023923,36.325855
2025-08-27 14:41:59.95,C,4.157,0.024501,36.514999
2025-08-27 14:42:09.95,C,4.157,0.024449,36.709332
2025-08-27 14:42:19.95,C,4.156,0.023871,36.902489
2025-08-27 14:42:29.95,C,4.157,0.023345,37.088257
2025-08-27 14:42:39.95,C,4.157,0.023503,37.277016
2025-08-27 14:42:49.95,C,4.157,0.024028,37.466095
2025-08-27 14:42:59.95,C,4.157,0.023450,37.655113
2025-08-27 14:43:09.95,C,4.158,0.024239,37.844154
2025-08-27 14:43:19.95,C,4.158,0.023766,38.034832
2025-08-27 14:43:29.95,C,4.157,0.022820,38.222050
2025-08-27 14:43:39.95,C,4.156,0.022400,38.408306
2025-08-27 14:43:49.95,C,4.159,0.024028,38.593697
2025-08-27 14:43:59.95,C,4.157,0.022820,38.782658
2025-08-27 14:44:09.95,C,4.157,0.023345,38.965206
