CHARGE_PARAMS,Charge_Intensity_Percent,Charge_Current_Threshold_mA
CHARGE_PARAMS,100,20
DISCHARGE_PARAMS,Discharge_Current_mA,Voltage_Threshold_V
DISCHARGE_PARAMS,250,2.50
MONITOR_PARAMS,Derivative_Threshold_V_per_s,Min_Runtime_min,Max_Runtime_min,Derivative_Avg_Count
2025-09-01 13:09:05.16,C,4.152193,0.244633,98.857681
2025-09-01 13:09:15.16,C,4.151356,0.241060,100.799271
2025-09-01 13:09:25.16,C,4.152248,0.238853,102.722504
2025-09-01 13:09:35.16,C,4.150687,0.236173,104.622223
2025-09-01 13:09:45.16,C,4.153085,0.234807,106.508614
2025-09-01 13:09:55.16,C,4.152247,0.233021,108.380363
2025-09-01 13:10:05.16,C,4.154032,0.232023,110.240479
2025-09-01 13:10:15.16,C,4.154479,0.230341,112.089706
2025-09-01 13:10:25.16,C,4.155818,0.229763,113.929512
2025-09-01 13:10:35.16,C,4.155371,0.227714,115.757584
2025-09-01 13:10:45.16,C,4.154423,0.226296,117.573196
2025-09-01 13:10:55.16,C,4.154534,0.223668,119.375618
2025-09-01 13:11:05.16,C,4.156208,0.221514,121.166962
2025-09-01 13:11:15.16,C,4.155260,0.219307,122.929100
2025-09-01 13:11:25.16,C,4.155149,0.216628,124.668060
2025-09-01 13:11:35.16,C,4.154925,0.214473,126.395050
2025-09-01 13:11:45.16,C,4.156822,0.214001,128.112350
2025-09-01 13:11:55.16,C,4.156375,0.212845,129.819305
2025-09-01 13:12:05.16,C,4.156989,0.211006,131.511368
2025-09-01 13:12:15.16,C,4.156932,0.210165,133.197525
2025-09-01 13:12:25.16,C,4.156152,0.208589,134.869766
2025-09-01 13:12:35.16,C,4.156989,0.206750,136.531052
2025-09-01 13:12:45.16,C,4.156375,0.205752,138.181213
2025-09-01 13:12:55.16,C,4.155930,0.204806,139.821075
2025-09-01 13:13:05.16,C,4.156599,0.202757,141.450348
2025-09-01 13:13:15.16,C,4.156989,0.202284,143.069336
2025-09-01 13:13:25.16,C,4.157490,0.201443,144.677734
2025-09-01 13:13:35.16,C,4.155762,0.198606,146.275070
2025-09-01 13:13:45.16,C,4.156153,0.197765,147.854797
2025-09-01 13:13:55.16,C,4.156542,0.196714,149.431747
2025-09-01 13:14:05.16,C,4.156431,0.195558,150.997452
2025-09-01 13:14:15.16,C,4.156207,0.194087,152.555344
2025-09-01 13:14:25.16,C,4.156152,0.191670,154.095428
2025-09-01 13:14:35.16,C,4.156542,0.191460,155.628464
2025-09-01 13:14:45.16,C,4.156486,0.189201,157.151657
2025-09-01 13:14:55.16,C,4.156208,0.187204,158.662292
2025-09-01 13:15:05.16,C,4.156431,0.186153,160.157257
2025-09-01 13:15:15.16,C,4.157101,0.185208,161.641068
2025-09-01 13:15:25.16,C,4.156209,0.183263,163.111206
2025-09-01 13:15:35.16,C,4.155985,0.181530,164.567627
2025-09-01 13:15:45.16,C,4.156710,0.181319,166.017349
2025-09-01 13:15:55.16,C,4.154925,0.177694,167.454529
2025-09-01 13:16:05.16,C,4.157268,0.178219,168.880676
2025-09-01 13:16:15.16,C,4.155539,0.176485,170.302856
2025-09-01 13:16:25.16,C,4.157156,0.177221,171.717331
2025-09-01 13:16:35.16,C,4.156878,0.173543,173.111145
2025-09-01 13:16:45.16,C,4.156821,0.171074,174.484955
2025-09-01 13:16:55.16,C,4.157100,0.168184,175.830856
2025-09-01 13:17:05.16,C,4.156821,0.162824,177.148895
2025-09-01 13:17:15.16,C,4.156821,0.161984,178.450745
2025-09-01 13:17:25.16,C,4.156655,0.159462,179.741791
2025-09-01 13:17:35.16,C,4.155818,0.158306,181.016953
2025-09-01 13:17:45.16,C,4.156653,0.158043,182.283813
2025-09-01 13:17:55.16,C,4.156375,0.157728,183.548584
2025-09-01 13:18:05.16,C,4.158662,0.157991,184.811066
2025-09-01 13:18:15.16,C,4.157992,0.156362,186.065704
2025-09-01 13:18:25.16,C,4.157491,0.155364,187.313721
2025-09-01 13:18:35.16,C,4.156822,0.154313,188.551468
2025-09-01 13:18:45.16,C,4.157825,0.153945,189.782150
2025-09-01 13:18:55.16,C,4.157714,0.153419,191.009476
2025-09-01 13:19:05.16,C,4.158160,0.152211,192.224030
2025-09-01 13:19:15.16,C,4.156375,0.149163,193.429779
2025-09-01 13:19:25.16,C,4.156599,0.150057,194.627884
2025-09-01 13:19:35.16,C,4.157211,0.148165,195.819107
2025-09-01 13:19:45.16,C,4.156988,0.148113,197.005798
2025-09-01 13:19:55.16,C,4.157435,0.147009,198.183975
2025-09-01 13:20:05.16,C,4.157993,0.145748,199.351044
2025-09-01 13:20:15.16,C,4.158271,0.144119,200.508438
2025-09-01 13:20:25.16,C,4.157602,0.141387,201.652557
2025-09-01 13:20:35.16,C,4.157546,0.141177,202.783707
2025-09-01 13:20:45.16,C,4.157602,0.140021,203.908035
2025-09-01 13:20:55.16,C,4.158328,0.141492,205.028625
2025-09-01 13:21:05.16,C,4.158104,0.138392,206.144043
2025-09-01 13:21:15.16,C,4.156878,0.137762,207.247772
2025-09-01 13:21:25.16,C,4.157044,0.136448,208.344086
2025-09-01 13:21:35.16,C,4.157101,0.135555,209.433182
2025-09-01 13:21:45.16,C,4.158103,0.134767,210.517334
2025-09-01 13:21:55.16,C,4.157602,0.134557,211.596222
2025-09-01 13:22:05.16,C,4.157770,0.133611,212.671799
2025-09-01 13:22:15.16,C,4.157434,0.133453,213.738159
2025-09-01 13:22:25.16,C,4.158271,0.132823,214.805664
2025-09-01 13:22:35.16,C,4.157825,0.131404,215.862076
2025-09-01 13:22:45.16,C,4.158606,0.131352,216.912216
2025-09-01 13:22:55.16,C,4.158272,0.130301,217.956009
2025-09-01 13:23:05.16,C,4.158662,0.129355,218.995773
2025-09-01 13:23:15.16,C,4.158551,0.129303,220.033997
2025-09-01 13:23:25.16,C,4.158829,0.127516,221.060364
2025-09-01 13:23:35.16,C,4.157156,0.127621,222.082260
2025-09-01 13:23:45.16,C,4.157937,0.127043,223.096130
2025-09-01 13:23:55.16,C,4.158049,0.126781,224.110703
2025-09-01 13:24:05.16,C,4.157546,0.125257,225.112671
2025-09-01 13:24:15.16,C,4.159832,0.125257,226.114960
2025-09-01 13:24:25.16,C,4.158606,0.124311,227.114838
2025-09-01 13:24:35.16,C,4.158717,0.123681,228.101288
2025-09-01 13:24:45.16,C,4.159107,0.122682,229.087265
2025-09-01 13:24:55.16,C,4.160501,0.122892,230.068405
2025-09-01 13:25:05.16,C,4.158606,0.120160,231.042450
2025-09-01 13:25:15.16,C,4.157602,0.118111,231.991989
2025-09-01 13:25:25.16,C,4.158049,0.117008,232.930817
2025-09-01 13:25:35.16,C,4.158606,0.116692,233.870529
2025-09-01 13:25:45.16,C,4.159777,0.116797,234.806320
2025-09-01 13:25:55.16,C,4.158606,0.115011,235.730225
2025-09-01 13:26:05.16,C,4.158550,0.113697,236.646164
2025-09-01 13:26:15.16,C,4.158941,0.112962,237.553192
2025-09-01 13:26:25.16,C,4.158662,0.111648,238.453461
2025-09-01 13:26:35.16,C,4.158494,0.111070,239.348907
2025-09-01 13:26:45.16,C,4.158829,0.111858,240.239960
2025-09-01 13:26:55.16,C,4.159386,0.110703,241.129852
2025-09-01 13:27:05.16,C,4.159387,0.109967,242.016129
2025-09-01 13:27:15.16,C,4.159108,0.109757,242.892456
2025-09-01 13:27:25.16,C,4.158494,0.108496,243.767456
2025-09-01 13:27:35.16,C,4.159387,0.108075,244.632034
2025-09-01 13:27:45.16,C,4.158940,0.106762,245.492599
2025-09-01 13:27:55.16,C,4.159163,0.107025,246.348572
2025-09-01 13:28:05.16,C,4.159108,0.106499,247.203293
2025-09-01 13:28:15.16,C,4.159108,0.106394,248.051941
2025-09-01 13:28:25.16,C,4.159275,0.105448,248.895111
2025-09-01 13:28:35.16,C,4.158941,0.104713,249.733170
2025-09-01 13:28:45.16,C,4.159108,0.104187,250.566666
2025-09-01 13:28:55.16,C,4.160836,0.104345,251.402069
2025-09-01 13:29:05.16,C,4.159832,0.103925,252.235718
2025-09-01 13:29:15.16,C,4.159721,0.103031,253.060287
2025-09-01 13:29:25.16,C,4.160501,0.102033,253.880142
2025-09-01 13:29:35.16,C,4.160501,0.101770,254.694229
2025-09-01 13:29:45.16,C,4.159944,0.101193,255.503250
2025-09-01 13:29:55.16,C,4.159721,0.100037,256.307373
2025-09-01 13:30:05.16,C,4.159609,0.098618,257.102142
2025-09-01 13:30:15.16,C,4.159832,0.098776,257.891968
2025-09-01 13:30:25.16,C,4.159888,0.098198,258.680145
2025-09-01 13:30:35.16,C,4.158941,0.097252,259.462189
2025-09-01 13:30:45.16,C,4.159832,0.097252,260.241241
2025-09-01 13:30:55.16,C,4.160669,0.097462,261.019836
2025-09-01 13:31:05.16,C,4.160390,0.095938,261.791412
2025-09-01 13:31:15.16,C,4.161673,0.095518,262.561340
2025-09-01 13:31:25.16,C,4.161115,0.095781,263.328552
2025-09-01 13:31:35.16,C,4.161226,0.094888,264.090851
2025-09-01 13:31:45.16,C,4.161561,0.094835,264.851288
2025-09-01 13:31:55.16,C,4.161561,0.093942,265.604034
2025-09-01 13:32:05.16,C,4.160334,0.091052,266.344757
2025-09-01 13:32:15.16,C,4.160892,0.090684,267.063934
2025-09-01 13:32:25.16,C,4.160501,0.088372,267.780853
2025-09-01 13:32:35.16,C,4.160501,0.088582,268.488556
2025-09-01 13:32:45.16,C,4.161004,0.087899,269.190002
2025-09-01 13:32:55.16,C,4.160837,0.087111,269.889252
2025-09-01 13:33:05.16,C,4.161784,0.087952,270.587494
2025-09-01 13:33:15.16,C,4.160334,0.086060,271.283691
2025-09-01 13:33:25.16,C,4.160278,0.085903,271.974121
2025-09-01 13:33:35.16,C,4.160725,0.085430,272.656158
2025-09-01 13:33:45.16,C,4.160111,0.084589,273.336578
2025-09-01 13:33:55.16,C,4.161338,0.084852,274.017059
2025-09-01 13:34:05.16,C,4.161561,0.084589,274.692017
2025-09-01 13:34:15.16,C,4.162006,0.084116,275.367035
2025-09-01 13:34:25.16,C,4.162397,0.083643,276.038696
2025-09-01 13:34:35.16,C,4.161673,0.083065,276.706268
2025-09-01 13:34:45.16,C,4.162063,0.083381,277.368866
2025-09-01 13:34:55.16,C,4.161951,0.082225,278.033508
2025-09-01 13:35:05.16,C,4.161673,0.081909,278.685608
2025-09-01 13:35:15.16,C,4.161393,0.081016,279.335785
2025-09-01 13:35:25.16,C,4.161840,0.080438,279.979767
2025-09-01 13:35:35.16,C,4.161673,0.080123,280.621979
2025-09-01 13:35:45.16,C,4.161840,0.079860,281.257050
2025-09-01 13:35:55.16,C,4.161449,0.078704,281.891174
2025-09-01 13:36:05.16,C,4.161394,0.078757,282.520233
2025-09-01 13:36:15.16,C,4.161282,0.078284,283.148590
2025-09-01 13:36:25.16,C,4.162118,0.078915,283.776642
2025-09-01 13:36:35.16,C,4.161616,0.077443,284.399597
2025-09-01 13:36:45.16,C,4.161616,0.076813,285.018890
2025-09-01 13:36:55.16,C,4.161393,0.076865,285.631470
2025-09-01 13:37:05.16,C,4.161505,0.076288,286.244568
2025-09-01 13:37:15.16,C,4.162342,0.076813,286.849915
2025-09-01 13:37:25.16,C,4.162509,0.075762,287.458252
2025-09-01 13:37:35.16,C,4.162454,0.074869,288.057770
2025-09-01 13:37:45.16,C,4.163068,0.075447,288.658813
2025-09-01 13:37:55.16,C,4.162230,0.071769,289.245880
2025-09-01 13:38:05.16,C,4.161951,0.072032,289.818329
2025-09-01 13:38:15.16,C,4.162119,0.069877,290.390594
2025-09-01 13:38:25.16,C,4.162286,0.069720,290.943390
2025-09-01 13:38:35.16,C,4.162621,0.068984,291.497223
2025-09-01 13:38:45.16,C,4.161896,0.066830,292.036652
2025-09-01 13:38:55.16,C,4.162621,0.069142,292.573059
2025-09-01 13:39:05.16,C,4.162676,0.066305,293.102325
2025-09-01 13:39:15.16,C,4.162454,0.066410,293.632446
2025-09-01 13:39:25.16,C,4.162343,0.065044,294.163025
2025-09-01 13:39:35.16,C,4.162508,0.064361,294.677979
2025-09-01 13:39:45.16,C,4.162788,0.063678,295.189911
2025-09-01 13:39:55.16,C,4.162788,0.064308,295.701324
2025-09-01 13:40:05.16,C,4.162732,0.062784,296.210724
2025-09-01 13:40:15.16,C,4.161728,0.063310,296.715729
2025-09-01 13:40:25.16,C,4.162955,0.063152,297.222107
2025-09-01 13:40:35.16,C,4.163234,0.062469,297.723724
2025-09-01 13:40:45.16,C,4.163569,0.062206,298.221466
2025-09-01 13:40:55.16,C,4.162956,0.061050,298.717072
2025-09-01 13:41:05.16,C,4.162119,0.060945,299.202911
2025-09-01 13:41:15.16,C,4.163291,0.060945,299.689606
2025-09-01 13:41:25.16,C,4.162398,0.060262,300.174530
2025-09-01 13:41:35.16,C,4.163402,0.060052,300.655212
2025-09-01 13:41:45.16,C,4.164071,0.060315,301.135895
2025-09-01 13:41:55.16,C,4.163179,0.059632,301.612061
2025-09-01 13:42:05.16,C,4.163290,0.059579,302.087341
2025-09-01 13:42:15.16,C,4.162844,0.058686,302.559265
2025-09-01 13:42:25.16,C,4.163123,0.059369,303.032135
2025-09-01 13:42:35.16,C,4.163680,0.058108,303.498230
2025-09-01 13:42:45.16,C,4.163179,0.059001,303.967743
2025-09-01 13:42:55.16,C,4.164072,0.058055,304.434845
2025-09-01 13:43:05.16,C,4.164015,0.057267,304.897064
2025-09-01 13:43:15.16,C,4.164127,0.057267,305.354553
2025-09-01 13:43:25.16,C,4.163568,0.056952,305.814575
2025-09-01 13:43:35.16,C,4.164015,0.056952,306.271576
2025-09-01 13:43:45.16,C,4.163848,0.056111,306.725708
2025-09-01 13:43:55.16,C,4.163569,0.056374,307.173492
2025-09-01 13:44:05.16,C,4.164071,0.055323,307.621094
2025-09-01 13:44:15.16,C,4.163179,0.055271,308.065094
2025-09-01 13:44:25.16,C,4.163624,0.055060,308.507141
2025-09-01 13:44:35.16,C,4.164629,0.055533,308.948517
2025-09-01 13:44:45.16,C,4.164294,0.055533,309.388855
2025-09-01 13:44:55.16,C,4.165075,0.055271,309.829224
2025-09-01 13:45:05.16,C,4.165019,0.054850,310.265869
2025-09-01 13:45:15.16,C,4.165855,0.054588,310.699585
2025-09-01 13:45:25.16,C,4.163736,0.053957,311.132355
2025-09-01 13:45:35.16,C,4.164740,0.053905,311.560883
2025-09-01 13:45:45.16,C,4.164238,0.052749,311.985046
2025-09-01 13:45:55.16,C,4.164517,0.053642,312.410034
2025-09-01 13:46:05.16,C,4.164740,0.052538,312.835510
2025-09-01 13:46:15.16,C,4.163680,0.052276,313.256989
2025-09-01 13:46:25.16,C,4.164685,0.052749,313.678619
2025-09-01 13:46:35.16,C,4.164796,0.052171,314.098328
2025-09-01 13:46:45.16,C,4.165019,0.051855,314.511597
2025-09-01 13:46:55.16,C,4.165019,0.051803,314.926636
2025-09-01 13:47:05.16,C,4.164461,0.051382,315.333466
2025-09-01 13:47:15.16,C,4.163514,0.049649,315.739075
2025-09-01 13:47:25.16,C,4.163569,0.049649,316.140289
2025-09-01 13:47:35.16,C,4.165409,0.049754,316.541260
2025-09-01 13:47:45.16,C,4.164406,0.049806,316.940002
2025-09-01 13:47:55.16,C,4.163625,0.049649,317.336945
2025-09-01 13:48:05.16,C,4.163848,0.048966,317.731079
2025-09-01 13:48:15.16,C,4.164405,0.049649,318.123260
2025-09-01 13:48:25.16,C,4.164294,0.048177,318.515961
2025-09-01 13:48:35.16,C,4.163848,0.048650,318.905090
2025-09-01 13:48:45.16,C,4.165075,0.049018,319.291443
2025-09-01 13:48:55.16,C,4.164127,0.048125,319.677429
2025-09-01 13:49:05.16,C,4.164349,0.046969,320.059662
2025-09-01 13:49:15.16,C,4.165410,0.047810,320.440674
2025-09-01 13:49:25.16,C,4.164684,0.046549,320.819183
2025-09-01 13:49:35.16,C,4.164015,0.046338,321.188324
2025-09-01 13:49:45.16,C,4.164629,0.046654,321.561615
2025-09-01 13:49:55.16,C,4.164796,0.045918,321.929779
2025-09-01 13:50:05.16,C,4.165576,0.046969,322.297546
2025-09-01 13:50:15.16,C,4.165353,0.046654,322.663879
2025-09-01 13:50:25.16,C,4.165688,0.046023,323.033203
2025-09-01 13:50:35.16,C,4.165799,0.046023,323.406311
2025-09-01 13:50:45.16,C,4.165353,0.045708,323.770233
2025-09-01 13:50:55.16,C,4.165633,0.045288,324.128021
2025-09-01 13:51:05.16,C,4.165410,0.043974,324.484924
2025-09-01 13:51:15.16,C,4.164629,0.043133,324.830658
2025-09-01 13:51:25.16,C,4.164183,0.042556,325.176239
2025-09-01 13:51:35.16,C,4.164294,0.042135,325.514313
2025-09-01 13:51:45.16,C,4.164685,0.042398,325.849152
2025-09-01 13:51:55.16,C,4.164517,0.041347,326.184509
2025-09-01 13:52:05.16,C,4.164907,0.040349,326.515625
2025-09-01 13:52:15.16,C,4.165019,0.040559,326.837982
2025-09-01 13:52:25.16,C,4.164405,0.040506,327.160980
2025-09-01 13:52:35.16,C,4.165186,0.040559,327.481689
2025-09-01 13:52:45.16,C,4.165297,0.039403,327.803192
2025-09-01 13:52:55.16,C,4.164015,0.038878,328.120911
2025-09-01 13:53:05.16,C,4.165242,0.039771,328.436829
2025-09-01 13:53:15.16,C,4.164963,0.039823,328.758118
2025-09-01 13:53:25.16,C,4.165075,0.038667,329.074432
2025-09-01 13:53:35.16,C,4.165019,0.039456,329.386078
2025-09-01 13:53:45.16,C,4.165130,0.038772,329.698425
2025-09-01 13:53:55.16,C,4.165410,0.039035,330.011383
2025-09-01 13:54:05.16,C,4.165075,0.037879,330.322540
2025-09-01 13:54:15.16,C,4.165242,0.038772,330.628510
2025-09-01 13:54:25.16,C,4.164183,0.037564,330.932678
2025-09-01 13:54:35.16,C,4.164461,0.036934,331.231689
2025-09-01 13:54:45.16,C,4.165186,0.037354,331.529968
2025-09-01 13:54:55.16,C,4.165298,0.037669,331.827728
2025-09-01 13:55:05.16,C,4.163848,0.036618,332.126526
2025-09-01 13:55:15.16,C,4.164852,0.036828,332.419434
2025-09-01 13:55:25.16,C,4.165632,0.037091,332.716339
2025-09-01 13:55:35.16,C,4.165854,0.037091,333.014648
2025-09-01 13:55:45.16,C,4.164740,0.036198,333.307220
2025-09-01 13:55:55.16,C,4.164517,0.036356,333.596649
2025-09-01 13:56:05.16,C,4.164126,0.035410,333.882843
2025-09-01 13:56:15.16,C,4.165131,0.037406,334.170990
2025-09-01 13:56:25.16,C,4.164350,0.035200,334.456848
2025-09-01 13:56:35.16,C,4.164795,0.035462,334.741669
2025-09-01 13:56:45.16,C,4.165074,0.035357,335.029175
2025-09-01 13:56:55.16,C,4.164907,0.035357,335.310944
2025-09-01 13:57:05.16,C,4.165019,0.035410,335.593872
2025-09-01 13:57:15.16,C,4.165464,0.035410,335.877228
2025-09-01 13:57:25.16,C,4.165019,0.034832,336.159943
2025-09-01 13:57:35.16,C,4.165298,0.034779,336.436127
2025-09-01 13:57:45.16,C,4.164628,0.034464,336.714630
2025-09-01 13:57:55.16,C,4.165521,0.034412,336.989624
2025-09-01 13:58:05.16,C,4.165075,0.034201,337.266510
2025-09-01 13:58:15.16,C,4.166023,0.034359,337.540222
2025-09-01 13:58:25.16,C,4.165520,0.034096,337.816132
2025-09-01 13:58:35.16,C,4.165465,0.033623,338.090424
2025-09-01 13:58:45.16,C,4.165074,0.033361,338.360352
2025-09-01 13:58:55.16,C,4.164963,0.033886,338.628174
2025-09-01 13:59:05.16,C,4.164629,0.033045,338.895203
2025-09-01 13:59:15.16,C,4.163903,0.032415,339.158203
2025-09-01 13:59:25.16,C,4.165242,0.032888,339.418579
2025-09-01 13:59:35.16,C,4.165186,0.033518,339.682678
2025-09-01 13:59:45.16,C,4.165074,0.033098,339.947906
2025-09-01 13:59:55.16,C,4.165131,0.032310,340.212982
2025-09-01 14:00:05.16,C,4.165576,0.032783,340.475159
2025-09-01 14:00:15.16,C,4.165632,0.032625,340.737030
2025-09-01 14:00:25.16,C,4.166078,0.033151,340.997070
2025-09-01 14:00:35.16,C,4.166133,0.032257,341.255524
2025-09-01 14:00:45.16,C,4.166078,0.032205,341.514099
2025-09-01 14:00:55.16,C,4.167138,0.032362,341.770599
2025-09-01 14:01:05.16,C,4.165242,0.031574,342.028320
2025-09-01 14:01:15.16,C,4.165688,0.031784,342.280670
2025-09-01 14:01:25.16,C,4.165521,0.032047,342.535400
2025-09-01 14:01:35.16,C,4.166357,0.032415,342.789154
2025-09-01 14:01:45.16,C,4.165800,0.030996,343.042542
2025-09-01 14:01:55.16,C,4.166190,0.031049,343.294891
2025-09-01 14:02:05.16,C,4.165744,0.030839,343.546936
2025-09-01 14:02:15.16,C,4.166301,0.031469,343.795227
2025-09-01 14:02:25.16,C,4.165465,0.031206,344.042175
2025-09-01 14:02:35.16,C,4.166468,0.031469,344.289795
2025-09-01 14:02:45.16,C,4.165967,0.030681,344.535736
2025-09-01 14:02:55.16,C,4.166803,0.031259,344.783295
2025-09-01 14:03:05.16,C,4.166859,0.030629,345.030426
2025-09-01 14:03:15.16,C,4.165521,0.030051,345.273468
2025-09-01 14:03:25.16,C,4.166691,0.030629,345.520386
2025-09-01 14:03:35.16,C,4.165632,0.029788,345.761841
2025-09-01 14:03:45.16,C,4.166413,0.030523,346.005524
2025-09-01 14:03:55.16,C,4.165520,0.029735,346.246826
2025-09-01 14:04:05.16,C,4.166357,0.030051,346.485840
2025-09-01 14:04:15.16,C,4.166524,0.029788,346.723450
2025-09-01 14:04:25.16,C,4.165576,0.029420,346.959198
2025-09-01 14:04:35.16,C,4.165911,0.028842,347.193481
2025-09-01 14:04:45.16,C,4.165130,0.029893,347.428772
2025-09-01 14:04:55.16,C,4.165186,0.028212,347.658722
2025-09-01 14:05:05.16,C,4.165911,0.028895,347.886780
2025-09-01 14:05:15.16,C,4.166079,0.028579,348.117371
2025-09-01 14:05:25.16,C,4.165799,0.027949,348.345581
2025-09-01 14:05:35.16,C,4.165242,0.027844,348.569366
2025-09-01 14:05:45.16,C,4.164851,0.027949,348.793549
2025-09-01 14:05:55.16,C,4.165799,0.028001,349.018494
2025-09-01 14:06:05.16,C,4.165743,0.027581,349.239960
2025-09-01 14:06:15.16,C,4.165131,0.027791,349.463013
2025-09-01 14:06:25.16,C,4.165576,0.027581,349.685181
2025-09-01 14:06:35.16,C,4.166022,0.028159,349.905945
2025-09-01 14:06:45.16,C,4.165967,0.027108,350.128204
2025-09-01 14:06:55.16,C,4.166245,0.028107,350.350250
2025-09-01 14:07:05.16,C,4.167249,0.028106,350.577301
2025-09-01 14:07:15.16,C,4.167138,0.028212,350.802887
2025-09-01 14:07:25.16,C,4.165856,0.027266,351.030182
2025-09-01 14:07:35.16,C,4.166747,0.027844,351.251526
2025-09-01 14:07:45.16,C,4.166803,0.027581,351.472931
2025-09-01 14:07:55.16,C,4.167026,0.028212,351.697052
2025-09-01 14:08:05.16,C,4.166189,0.027423,351.913757
2025-09-01 14:08:15.16,C,4.166692,0.026845,352.129883
2025-09-01 14:08:25.16,C,4.166468,0.027003,352.347290
2025-09-01 14:08:35.16,C,4.166970,0.026478,352.563354
2025-09-01 14:08:45.16,C,4.166190,0.027108,352.781067
2025-09-01 14:08:55.16,C,4.166133,0.026530,352.997162
2025-09-01 14:09:05.16,C,4.166747,0.026951,353.210724
2025-09-01 14:09:15.16,C,4.166636,0.026320,353.424591
2025-09-01 14:09:25.16,C,4.165688,0.026373,353.636230
2025-09-01 14:09:35.16,C,4.166022,0.026635,353.845947
2025-09-01 14:09:45.16,C,4.166691,0.026845,354.054443
2025-09-01 14:09:55.16,C,4.166691,0.027213,354.268951
2025-09-01 14:10:05.16,C,4.166580,0.025952,354.480194
2025-09-01 14:10:15.16,C,4.165465,0.025532,354.691345
2025-09-01 14:10:25.16,C,4.166580,0.025006,354.895416
2025-09-01 14:10:35.16,C,4.166357,0.025847,355.103149
2025-09-01 14:10:45.16,C,4.166300,0.026110,355.309967
2025-09-01 14:10:55.16,C,4.167416,0.025952,355.513275
2025-09-01 14:11:05.16,C,4.166468,0.025374,355.719421
2025-09-01 14:11:15.16,C,4.167137,0.025900,355.926025
2025-09-01 14:11:25.16,C,4.167249,0.025689,356.134338
2025-09-01 14:11:35.16,C,4.166691,0.025584,356.335510
2025-09-01 14:11:45.16,C,4.167249,0.025795,356.542999
2025-09-01 14:11:55.16,C,4.167138,0.025427,356.745819
2025-09-01 14:12:05.16,C,4.166970,0.025847,356.949127
2025-09-01 14:12:15.16,C,4.167863,0.025637,357.151520
2025-09-01 14:12:25.16,C,4.166691,0.024849,357.351440
2025-09-01 14:12:35.16,C,4.166914,0.025322,357.552887
2025-09-01 14:12:45.16,C,4.166469,0.024376,357.749664
2025-09-01 14:12:55.16,C,4.167472,0.025532,357.948151
2025-09-01 14:13:05.16,C,4.166524,0.024271,358.146271
2025-09-01 14:13:15.16,C,4.166971,0.024428,358.340302
