CHARGE_PARAMS,Charge_Intensity_Percent,Charge_Current_Threshold_mA
CHARGE_PARAMS,100,50
DISCHARGE_PARAMS,Discharge_Current_mA,Voltage_Threshold_V
DISCHARGE_PARAMS,250,2.50
MONITOR_PARAMS,Derivative_Threshold_V_per_s,Min_Runtime_min,Max_Runtime_min
MONITOR_PARAMS,0.000100,20,40
NUM_CYCLES,Number_of_Cycles
NUM_CYCLES,5
RECORDING_INTERVAL,Interval_seconds
RECORDING_INTERVAL,10
DATETIME,STATUS,VOLTAGE_V,CURRENT_A,COULOMB_COUNT_C
2025-08-20 22:02:20.54,C,4.112,0.317181,2.536316
2025-08-20 22:02:30.54,C,4.129,0.318962,5.707783
2025-08-20 22:02:40.54,C,4.140,0.323310,8.910329
2025-08-20 22:02:50.54,C,4.149,0.321843,12.135047
2025-08-20 22:03:00.54,C,4.158,0.324881,15.371430
2025-08-20 22:03:10.54,C,4.166,0.321633,18.605614
2025-08-20 22:03:20.54,C,4.169,0.320376,21.821707
2025-08-20 22:03:30.54,C,4.179,0.320272,25.022175
2025-08-20 22:03:40.54,C,4.185,0.321162,28.227982
2025-08-20 22:03:50.54,C,4.190,0.323048,31.443731
2025-08-20 22:04:00.54,C,4.194,0.321057,34.665459
2025-08-20 22:04:10.54,C,4.198,0.319905,37.873901
2025-08-20 22:04:20.54,C,4.204,0.322472,41.086941
2025-08-20 22:04:30.54,C,4.207,0.328757,44.326900
2025-08-20 22:04:40.56,R,4.098,0.000000,0.000000
2025-08-20 22:04:50.57,R,4.070,0.000000,0.000000
2025-08-20 22:05:00.58,R,4.058,0.000000,0.000000
2025-08-20 22:05:10.59,R,4.051,0.000000,0.000000
2025-08-20 22:05:20.60,R,4.044,0.000000,0.000000
2025-08-20 22:05:30.61,R,4.039,0.000000,0.000000
2025-08-20 22:05:40.62,R,4.034,0.000000,0.000000
2025-08-20 22:05:50.63,R,4.030,0.000000,0.000000
2025-08-20 22:06:00.64,R,4.028,0.000000,0.000000
2025-08-20 22:06:10.65,R,4.026,0.000000,0.000000
2025-08-20 22:06:20.66,R,4.024,0.000000,0.000000
2025-08-20 22:06:30.67,R,4.023,0.000000,0.000000
2025-08-20 22:06:40.68,R,4.021,0.000000,0.000000
2025-08-20 22:06:50.69,R,4.018,0.000000,0.000000
2025-08-20 22:07:00.70,R,4.017,0.000000,0.000000
2025-08-20 22:07:10.71,R,4.016,0.000000,0.000000
2025-08-20 22:07:20.72,R,4.014,0.000000,0.000000
2025-08-20 22:07:30.73,R,4.013,0.000000,0.000000
2025-08-20 22:07:40.74,R,4.013,0.000000,0.000000
2025-08-20 22:07:50.75,R,4.013,0.000000,0.000000
2025-08-20 22:08:00.76,R,4.012,0.000000,0.000000
