CHARGE_PARAMS,Charge_Intensity_Percent,Charge_Current_Threshold_mA
CHARGE_PARAMS,100,50
DISCHARGE_PARAMS,Discharge_Current_mA,Voltage_Threshold_V
DISCHARGE_PARAMS,250,2.50
MONITOR_PARAMS,Derivative_Threshold_V_per_s,Min_Runtime_min,Max_Runtime_min
MONITOR_PARAMS,0.000100,10,20
NUM_CYCLES,Number_of_Cycles
NUM_CYCLES,2
RECORDING_INTERVAL,Interval_seconds
RECORDING_INTERVAL,10
DATETIME,STATUS,VOLTAGE_V,CURRENT_A,COULOMB_COUNT_C
2025-08-26 18:25:15.61,C,3.964,0.312046,2.376848
2025-08-26 18:25:25.61,C,3.996,0.312396,5.479871
2025-08-26 18:25:35.61,C,4.020,0.308228,8.549647
2025-08-26 18:25:45.61,C,4.044,0.310890,11.641235
2025-08-26 18:25:55.61,C,4.062,0.306582,14.750288
2025-08-26 18:26:05.61,C,4.091,0.320978,17.846323
2025-08-26 18:26:15.61,C,4.113,0.327879,21.199398
2025-08-26 18:26:25.61,C,4.113,0.300592,24.330194
2025-08-26 18:26:35.61,C,4.117,0.284654,27.255795
2025-08-26 18:26:45.61,C,4.119,0.272289,30.038393
2025-08-26 18:26:55.61,C,4.122,0.261886,32.701790
2025-08-26 18:27:05.61,C,4.121,0.249451,35.263042
2025-08-26 18:27:15.61,C,4.124,0.242971,37.724129
2025-08-26 18:27:25.61,C,4.125,0.237436,40.133213
2025-08-26 18:27:35.61,C,4.126,0.231552,42.474186
2025-08-26 18:27:45.61,C,4.126,0.226963,44.767139
2025-08-26 18:27:55.61,C,4.126,0.222760,47.019424
2025-08-26 18:28:05.61,C,4.125,0.216945,49.224640
2025-08-26 18:28:15.61,C,4.129,0.213547,51.373909
2025-08-26 18:28:25.61,C,4.125,0.210149,53.490921
2025-08-26 18:28:35.61,C,4.129,0.207838,55.583073
2025-08-26 18:28:45.61,C,4.127,0.204300,57.642593
2025-08-26 18:28:55.61,C,4.128,0.199991,59.659225
2025-08-26 18:29:05.61,C,4.126,0.196804,61.640572
2025-08-26 18:29:15.61,C,4.126,0.194177,63.595795
2025-08-26 18:29:25.61,C,4.128,0.191550,65.526054
2025-08-26 18:29:35.61,C,4.128,0.188187,67.423363
2025-08-26 18:29:45.61,C,4.129,0.184369,69.286980
2025-08-26 18:29:55.61,C,4.130,0.182127,71.116592
2025-08-26 18:30:05.61,C,4.132,0.179850,72.927467
2025-08-26 18:30:15.61,C,4.131,0.177994,74.717026
2025-08-26 18:30:25.61,C,4.129,0.175962,76.483215
2025-08-26 18:30:35.61,C,4.130,0.174036,78.235695
2025-08-26 18:30:45.61,C,4.130,0.172459,79.967842
2025-08-26 18:30:55.61,C,4.131,0.169692,81.676300
2025-08-26 18:31:05.61,C,4.131,0.166294,83.354836
2025-08-26 18:31:15.61,C,4.132,0.165489,85.015503
2025-08-26 18:31:25.61,C,4.133,0.163807,86.661499
2025-08-26 18:31:35.61,C,4.133,0.162126,88.288300
2025-08-26 18:31:45.61,C,4.133,0.160375,89.901115
2025-08-26 18:31:55.61,C,4.132,0.158658,91.495155
2025-08-26 18:32:05.61,C,4.133,0.157502,93.075562
2025-08-26 18:32:15.61,C,4.132,0.155786,94.639412
2025-08-26 18:32:25.61,C,4.134,0.154560,96.191147
2025-08-26 18:32:35.61,C,4.134,0.151442,97.716797
2025-08-26 18:32:45.61,C,4.133,0.149025,99.219162
2025-08-26 18:32:55.61,C,4.132,0.147940,100.702888
2025-08-26 18:33:05.61,C,4.133,0.146433,102.173462
2025-08-26 18:33:15.61,C,4.131,0.144822,103.630539
2025-08-26 18:33:25.61,C,4.133,0.144367,105.074944
2025-08-26 18:33:35.61,C,4.135,0.143456,106.512146
2025-08-26 18:33:45.61,C,4.134,0.142195,107.936554
2025-08-26 18:33:55.61,C,4.134,0.140689,109.348625
2025-08-26 18:34:05.61,C,4.135,0.139463,110.748947
2025-08-26 18:34:15.61,C,4.133,0.137992,112.135452
2025-08-26 18:34:25.61,C,4.134,0.136591,113.510719
2025-08-26 18:34:35.61,C,4.133,0.135330,114.870964
