CHARGE_PARAMS,Charge_Intensity_Percent,Charge_Current_Threshold_mA
CHARGE_PARAMS,100,50
DISCHARGE_PARAMS,Discharge_Current_mA,Voltage_Threshold_V
DISCHARGE_PARAMS,250,2.50
MONITOR_PARAMS,Derivative_Threshold_V_per_s,Min_Runtime_min,Max_Runtime_min
MONITOR_PARAMS,0.000100,20,60
NUM_CYCLES,Number_of_Cycles
NUM_CYCLES,2
RECORDING_INTERVAL,Interval_seconds
RECORDING_INTERVAL,10
DATETIME,STATUS,VOLTAGE_V,CURRENT_A,COULOMB_COUNT_C
2025-08-23 15:24:31.85,C,3.737,0.432329,3.365982
2025-08-23 15:24:41.85,C,3.777,0.433269,7.694500
2025-08-23 15:24:51.85,C,3.798,0.428521,11.993290
2025-08-23 15:25:01.85,C,3.821,0.430026,16.308880
2025-08-23 15:25:11.85,C,3.842,0.427628,20.564327
2025-08-23 15:25:21.85,C,3.861,0.427863,24.847595
2025-08-23 15:25:31.85,C,3.879,0.429085,29.133408
2025-08-23 15:25:41.85,C,3.894,0.428709,33.419464
2025-08-23 15:25:51.85,C,3.905,0.429556,37.710072
2025-08-23 15:26:01.85,C,3.919,0.425231,42.002579
2025-08-23 15:26:11.85,C,3.924,0.423491,46.245541
2025-08-23 15:26:21.85,C,3.934,0.426735,50.486267
2025-08-23 15:26:31.85,C,3.947,0.434303,54.782089
2025-08-23 15:26:41.85,C,3.956,0.437406,59.140522
2025-08-23 15:26:51.85,C,3.970,0.434350,63.507984
2025-08-23 15:27:01.85,C,3.978,0.432188,67.836670
2025-08-23 15:27:11.85,C,3.981,0.432611,72.159454
2025-08-23 15:27:21.85,C,3.994,0.432611,76.478348
2025-08-23 15:27:31.85,C,4.000,0.436889,80.822708
2025-08-23 15:27:41.85,C,4.004,0.426265,85.153961
2025-08-23 15:27:51.85,C,4.010,0.429885,89.433197
2025-08-23 15:28:01.85,C,4.017,0.431154,93.736610
2025-08-23 15:28:11.85,C,4.022,0.425607,98.016464
2025-08-23 15:28:21.85,C,4.029,0.426594,102.277420
2025-08-23 15:28:31.85,C,4.034,0.431389,106.583961
2025-08-23 15:28:41.85,C,4.040,0.431718,110.898651
2025-08-23 15:28:51.85,C,4.046,0.430355,115.211967
2025-08-23 15:29:01.85,C,4.050,0.429273,119.519577
2025-08-23 15:29:11.85,C,4.053,0.426359,123.788620
2025-08-23 15:29:21.85,C,4.062,0.427346,128.053513
2025-08-23 15:29:31.85,C,4.070,0.436795,132.376343
2025-08-23 15:29:41.85,C,4.075,0.437735,136.783066
2025-08-23 15:29:51.85,C,4.080,0.434538,141.126282
2025-08-23 15:30:01.85,C,4.084,0.435949,145.477600
2025-08-23 15:30:11.85,C,4.089,0.435808,149.838333
2025-08-23 15:30:21.85,C,4.095,0.432611,154.265015
2025-08-23 15:30:31.85,C,4.103,0.449910,158.633575
2025-08-23 15:30:41.85,C,4.118,0.476329,163.327133
2025-08-23 15:30:51.85,C,4.120,0.466034,168.035263
2025-08-23 15:31:01.85,C,4.121,0.456068,172.642654
2025-08-23 15:31:11.85,C,4.123,0.450474,177.181564
2025-08-23 15:31:21.85,C,4.122,0.442530,181.654846
2025-08-23 15:31:31.85,C,4.125,0.435902,186.044174
2025-08-23 15:31:41.85,C,4.123,0.431953,190.380051
2025-08-23 15:31:51.85,C,4.125,0.428192,194.674728
2025-08-23 15:32:01.85,C,4.125,0.423774,198.931885
2025-08-23 15:32:11.85,C,4.125,0.419120,203.142975
2025-08-23 15:32:21.85,C,4.124,0.412633,207.300308
2025-08-23 15:32:31.85,C,4.125,0.410282,211.416641
2025-08-23 15:32:41.85,C,4.127,0.406757,215.501694
2025-08-23 15:32:51.85,C,4.126,0.403137,219.550446
2025-08-23 15:33:01.85,C,4.127,0.399611,223.564453
2025-08-23 15:33:11.85,C,4.126,0.394111,227.535400
2025-08-23 15:33:21.85,C,4.128,0.390351,231.458664
2025-08-23 15:33:31.85,C,4.128,0.388141,235.348541
2025-08-23 15:33:41.85,C,4.128,0.384192,239.206680
2025-08-23 15:33:51.85,C,4.128,0.381654,243.038986
2025-08-23 15:34:01.85,C,4.129,0.378786,246.840622
2025-08-23 15:34:11.85,C,4.129,0.376295,250.616135
2025-08-23 15:34:21.85,C,4.128,0.369902,254.347275
2025-08-23 15:34:31.85,C,4.130,0.366564,258.035889
2025-08-23 15:34:41.85,C,4.130,0.363791,261.681549
2025-08-23 15:34:51.85,C,4.126,0.360547,265.304871
2025-08-23 15:35:01.85,C,4.131,0.356833,268.895050
2025-08-23 15:35:11.85,C,4.130,0.351145,272.429138
2025-08-23 15:35:21.85,C,4.131,0.345316,275.906494
2025-08-23 15:35:31.85,C,4.131,0.342778,279.344574
2025-08-23 15:35:41.85,C,4.130,0.339299,282.756897
2025-08-23 15:35:51.85,C,4.130,0.336761,286.137329
2025-08-23 15:36:01.85,C,4.129,0.334222,289.490387
2025-08-23 15:36:11.85,C,4.131,0.331355,292.820526
2025-08-23 15:36:21.85,C,4.131,0.326043,296.109467
2025-08-23 15:36:31.85,C,4.129,0.322564,299.354950
2025-08-23 15:36:41.85,C,4.131,0.320684,302.572449
2025-08-23 15:36:51.85,C,4.133,0.318615,305.767487
2025-08-23 15:37:01.85,C,4.132,0.315983,308.936340
2025-08-23 15:37:11.85,C,4.131,0.313304,312.083008
2025-08-23 15:37:21.85,C,4.133,0.311047,315.203979
2025-08-23 15:37:31.85,C,4.133,0.309073,318.300659
2025-08-23 15:37:41.85,C,4.133,0.304466,321.371277
2025-08-23 15:37:51.85,C,4.133,0.300564,324.399139
2025-08-23 15:38:01.85,C,4.133,0.299013,327.397247
2025-08-23 15:38:11.85,C,4.133,0.296051,330.370850
2025-08-23 15:38:21.85,C,4.132,0.293701,333.319489
2025-08-23 15:38:31.85,C,4.133,0.291727,336.250214
2025-08-23 15:38:41.85,C,4.133,0.289329,339.154907
2025-08-23 15:38:51.85,C,4.135,0.287449,342.035156
2025-08-23 15:39:01.85,C,4.134,0.283641,344.889832
2025-08-23 15:39:11.85,C,4.133,0.280680,347.712158
2025-08-23 15:39:21.85,C,4.134,0.277248,350.499146
2025-08-23 15:39:31.85,C,4.132,0.275133,353.262878
2025-08-23 15:39:41.85,C,4.134,0.273534,356.003601
2025-08-23 15:39:51.85,C,4.133,0.271372,358.729187
2025-08-23 15:40:01.85,C,4.133,0.269256,361.430756
2025-08-23 15:40:11.85,C,4.134,0.266718,364.113770
2025-08-23 15:40:21.85,C,4.134,0.267329,366.781769
2025-08-23 15:40:31.85,C,4.134,0.262675,369.428009
2025-08-23 15:40:41.85,C,4.136,0.258962,372.042786
2025-08-23 15:40:51.85,C,4.135,0.255906,374.613892
2025-08-23 15:41:01.85,C,4.134,0.253650,377.157654
2025-08-23 15:41:11.85,C,4.136,0.252286,379.685883
2025-08-23 15:41:21.85,C,4.136,0.250265,382.194916
2025-08-23 15:41:31.85,C,4.135,0.248573,384.691071
2025-08-23 15:41:41.85,C,4.135,0.246363,387.162933
2025-08-23 15:41:51.85,C,4.136,0.244765,389.623413
2025-08-23 15:42:01.85,C,4.136,0.242321,392.063782
2025-08-23 15:42:11.85,C,4.135,0.240957,394.487427
2025-08-23 15:42:21.85,C,4.137,0.238090,396.886322
2025-08-23 15:42:31.85,C,4.136,0.237479,399.261963
2025-08-23 15:42:41.85,C,4.135,0.234705,401.618286
2025-08-23 15:42:51.85,C,4.135,0.232261,403.953674
2025-08-23 15:43:01.85,C,4.135,0.230851,406.268555
2025-08-23 15:43:11.85,C,4.137,0.229299,408.569580
2025-08-23 15:43:21.85,C,4.136,0.228359,410.854187
2025-08-23 15:43:31.85,C,4.136,0.226714,413.125427
2025-08-23 15:43:41.85,C,4.134,0.224834,415.387451
2025-08-23 15:43:51.85,C,4.137,0.223846,417.632996
2025-08-23 15:44:01.85,C,4.136,0.222530,419.866547
2025-08-23 15:44:11.85,C,4.136,0.220697,422.080902
2025-08-23 15:44:21.85,C,4.136,0.217641,424.277679
2025-08-23 15:44:31.85,C,4.137,0.216231,426.450134
2025-08-23 15:44:41.85,C,4.136,0.213128,428.600098
2025-08-23 15:44:51.85,C,4.137,0.211389,430.725616
2025-08-23 15:45:01.85,C,4.136,0.211013,432.838379
2025-08-23 15:45:11.85,C,4.137,0.209650,434.936646
2025-08-23 15:45:21.85,C,4.135,0.208568,437.023712
2025-08-23 15:45:31.85,C,4.137,0.206829,439.098572
2025-08-23 15:45:41.85,C,4.135,0.205419,441.158691
2025-08-23 15:45:51.85,C,4.136,0.203962,443.205200
2025-08-23 15:46:01.85,C,4.136,0.202692,445.240112
2025-08-23 15:46:11.85,C,4.138,0.202363,447.264893
2025-08-23 15:46:21.85,C,4.136,0.200765,449.279114
2025-08-23 15:46:31.85,C,4.138,0.200060,451.282776
2025-08-23 15:46:41.85,C,4.137,0.198744,453.273438
2025-08-23 15:46:51.85,C,4.137,0.196957,455.248322
2025-08-23 15:47:01.85,C,4.136,0.195218,457.211060
2025-08-23 15:47:11.85,C,4.138,0.193996,459.157196
2025-08-23 15:47:21.85,C,4.139,0.193714,461.097565
2025-08-23 15:47:31.85,C,4.138,0.191975,463.020691
2025-08-23 15:47:41.85,C,4.138,0.190000,464.930756
2025-08-23 15:47:51.85,C,4.137,0.190047,466.833496
2025-08-23 15:48:01.85,C,4.137,0.187509,468.720398
2025-08-23 15:48:11.85,C,4.138,0.185487,470.579987
2025-08-23 15:48:21.85,C,4.137,0.183654,472.423920
2025-08-23 15:48:31.85,C,4.138,0.182526,474.251343
2025-08-23 15:48:41.85,C,4.138,0.182573,476.072113
2025-08-23 15:48:51.85,C,4.137,0.180410,477.887451
2025-08-23 15:49:01.85,C,4.138,0.179940,479.687469
2025-08-23 15:49:11.85,C,4.138,0.178154,481.476318
2025-08-23 15:49:21.85,C,4.138,0.177449,483.254120
2025-08-23 15:49:31.85,C,4.139,0.177308,485.025421
2025-08-23 15:49:41.85,C,4.139,0.175945,486.779755
2025-08-23 15:49:51.85,C,4.139,0.170256,488.502106
2025-08-23 15:50:01.85,C,4.138,0.166120,490.172058
2025-08-23 15:50:11.85,C,4.139,0.163628,491.815918
2025-08-23 15:50:21.85,C,4.138,0.161748,493.442902
2025-08-23 15:50:31.85,C,4.139,0.160573,495.058990
2025-08-23 15:50:41.85,C,4.139,0.160009,496.664673
2025-08-23 15:50:51.85,C,4.138,0.158081,498.257629
2025-08-23 15:51:01.85,C,4.138,0.158410,499.839081
2025-08-23 15:51:11.85,C,4.140,0.156718,501.417358
2025-08-23 15:51:21.85,C,4.137,0.155778,502.982269
2025-08-23 15:51:31.85,C,4.140,0.155308,504.538513
2025-08-23 15:51:41.85,C,4.138,0.154038,506.087830
2025-08-23 15:51:51.85,C,4.138,0.152957,507.623596
2025-08-23 15:52:01.85,C,4.138,0.152017,509.148895
2025-08-23 15:52:11.85,C,4.138,0.150560,510.664612
2025-08-23 15:52:21.85,C,4.138,0.149525,512.162598
2025-08-23 15:52:31.85,C,4.139,0.147927,513.649780
2025-08-23 15:52:41.85,C,4.140,0.147739,515.127930
2025-08-23 15:52:51.85,C,4.139,0.145295,516.589661
2025-08-23 15:53:01.85,C,4.138,0.144120,518.036316
2025-08-23 15:53:11.85,C,4.139,0.142897,519.469482
2025-08-23 15:53:21.85,C,4.139,0.141487,520.895081
2025-08-23 15:53:31.85,C,4.139,0.141675,522.312073
2025-08-23 15:53:41.85,C,4.139,0.141017,523.724731
2025-08-23 15:53:51.85,C,4.139,0.139513,525.126343
2025-08-23 15:54:01.85,C,4.139,0.138902,526.514954
2025-08-23 15:54:11.85,C,4.138,0.137914,527.893982
2025-08-23 15:54:21.85,C,4.138,0.137115,529.270447
2025-08-23 15:54:31.85,C,4.138,0.136316,530.636047
2025-08-23 15:54:41.85,C,4.138,0.134953,531.991394
2025-08-23 15:54:51.85,C,4.138,0.134859,533.337891
2025-08-23 15:55:01.85,C,4.138,0.133778,534.679077
2025-08-23 15:55:11.85,C,4.139,0.132603,536.010925
2025-08-23 15:55:21.85,C,4.140,0.132509,537.335999
2025-08-23 15:55:31.85,C,4.138,0.130675,538.651550
2025-08-23 15:55:41.85,C,4.138,0.129782,539.953857
2025-08-23 15:55:51.85,C,4.140,0.130064,541.252014
2025-08-23 15:56:01.85,C,4.138,0.128325,542.548279
2025-08-23 15:56:11.85,C,4.139,0.128090,543.835510
2025-08-23 15:56:21.85,C,4.140,0.127667,545.114502
2025-08-23 15:56:31.85,C,4.140,0.125081,546.383301
2025-08-23 15:56:41.85,C,4.139,0.125692,547.642334
2025-08-23 15:56:51.85,C,4.138,0.122496,548.887329
2025-08-23 15:57:01.85,C,4.139,0.121791,550.111694
2025-08-23 15:57:11.85,C,4.138,0.121320,551.325500
2025-08-23 15:57:21.85,C,4.140,0.120615,552.530334
2025-08-23 15:57:31.85,C,4.140,0.119722,553.729065
2025-08-23 15:57:41.85,C,4.140,0.118829,554.918274
2025-08-23 15:57:51.85,C,4.140,0.117983,556.100769
2025-08-23 15:58:01.85,C,4.138,0.116479,557.272827
2025-08-23 15:58:11.85,C,4.142,0.116855,558.438477
2025-08-23 15:58:21.85,C,4.141,0.115820,559.605652
2025-08-23 15:58:31.85,C,4.139,0.114880,560.762268
2025-08-23 15:58:41.85,C,4.140,0.114175,561.910278
2025-08-23 15:58:51.85,C,4.141,0.113752,563.048218
2025-08-23 15:59:01.85,C,4.142,0.113517,564.189636
2025-08-23 15:59:11.85,C,4.141,0.112671,565.324829
2025-08-23 15:59:21.85,C,4.140,0.112154,566.448914
2025-08-23 15:59:31.85,C,4.140,0.111261,567.566833
2025-08-23 15:59:41.85,C,4.140,0.110274,568.674377
2025-08-23 15:59:51.85,C,4.142,0.110838,569.779602
2025-08-23 16:00:01.85,C,4.141,0.109803,570.882568
2025-08-23 16:00:11.85,C,4.141,0.109521,571.977661
2025-08-23 16:00:21.85,C,4.140,0.108346,573.067688
2025-08-23 16:00:31.85,C,4.140,0.107500,574.143982
2025-08-23 16:00:41.85,C,4.141,0.107030,575.219788
2025-08-23 16:00:51.85,C,4.140,0.107030,576.286743
2025-08-23 16:01:01.85,C,4.140,0.105949,577.346985
2025-08-23 16:01:11.85,C,4.141,0.105150,578.401245
2025-08-23 16:01:21.85,C,4.141,0.104585,579.449890
2025-08-23 16:01:31.85,C,4.141,0.104633,580.493652
2025-08-23 16:01:41.85,C,4.142,0.102846,581.531555
2025-08-23 16:01:51.85,C,4.141,0.103316,582.558411
2025-08-23 16:02:01.85,C,4.141,0.102282,583.584351
2025-08-23 16:02:11.85,C,4.141,0.100543,584.593689
2025-08-23 16:02:21.85,C,4.141,0.098756,585.587646
2025-08-23 16:02:31.85,C,4.141,0.097628,586.571228
2025-08-23 16:02:41.85,C,4.141,0.098145,587.557678
2025-08-23 16:02:51.85,C,4.142,0.097769,588.535461
2025-08-23 16:03:01.85,C,4.142,0.097346,589.506165
2025-08-23 16:03:11.85,C,4.142,0.095466,590.473938
2025-08-23 16:03:21.85,C,4.142,0.096171,591.432007
2025-08-23 16:03:31.85,C,4.141,0.095278,592.384399
2025-08-23 16:03:41.85,C,4.142,0.093820,593.333008
2025-08-23 16:03:51.85,C,4.143,0.094479,594.275574
2025-08-23 16:04:01.85,C,4.142,0.093491,595.212524
2025-08-23 16:04:11.85,C,4.142,0.093021,596.148376
2025-08-23 16:04:21.85,C,4.142,0.093021,597.078491
2025-08-23 16:04:31.85,C,4.142,0.092457,598.004150
2025-08-23 16:04:41.85,C,4.143,0.092269,598.926575
2025-08-23 16:04:51.85,C,4.142,0.091188,599.840637
